pp_id;el_MW;heat_MW;tech;method;operator;name;KnKod;KnNamn;municipality;lon;lat;node_id;vor_id;area_m2
10695828966;2.0;;wind;wind_turbine;Stora Farsnäs Drift AB;;1463;Mark;Mark;12.8413823;57.3449447;MAR1;57;909299.9336480594
10695828968;2.0;;wind;wind_turbine;;;1463;Mark;Mark;12.8614159;57.5316509;BOR5;17;272971.851215995
10695828969;2.0;;wind;wind_turbine;Stora Farsnäs Drift AB;;1463;Mark;Mark;12.8405353;57.3491062;MAR1;57;909299.9336480594
6278292547;1.0;;wind;wind_turbine;Hyssna Vind AB;;1463;Mark;Mark;12.6272006;57.5748026;MAR1;57;909299.9336480594
528968206;1.0;;hydro;;;Kungsfors kraftstation;1463;Mark;Mark;12.671357311833392;57.48621934856177;MAR1;57;909299.9336480594
1124773050;2.0;;hydro;;;Hulta kraftstation;1463;Mark;Mark;12.612568549993668;57.46772845003765;MAR1;57;909299.9336480594
9867697853;5.0;;wind;wind_turbine;Rödene Vindkraft AB;;1489;Alingsås;Alingsas;12.5002323;57.986421;ALI2;66;546048.6368274771
9867697854;5.0;;wind;wind_turbine;Rödene Vindkraft AB;;1489;Alingsås;Alingsas;12.4914468;57.9824712;ALI2;66;546048.6368274771
9867697855;5.0;;wind;wind_turbine;Rödene Vindkraft AB;;1489;Alingsås;Alingsas;12.4989984;57.9804781;ALI2;66;546048.6368274771
9867697856;5.0;;wind;wind_turbine;Rödene Vindkraft AB;;1489;Alingsås;Alingsas;12.5072747;57.9833532;ALI2;66;546048.6368274771
9867697857;5.0;;wind;wind_turbine;Rödene Vindkraft AB;;1489;Alingsås;Alingsas;12.5206558;57.9854596;ALI2;66;546048.6368274771
9867697858;5.0;;wind;wind_turbine;Rödene Vindkraft AB;;1489;Alingsås;Alingsas;12.5135146;57.980112;ALI2;66;546048.6368274771
9867697859;5.0;;wind;wind_turbine;Rödene Vindkraft AB;;1489;Alingsås;Alingsas;12.5133252;57.973922;ALI2;66;546048.6368274771
9867697860;5.0;;wind;wind_turbine;Rödene Vindkraft AB;;1489;Alingsås;Alingsas;12.4951641;57.9696391;ALI2;66;546048.6368274771
9867697861;5.0;;wind;wind_turbine;Rödene Vindkraft AB;;1489;Alingsås;Alingsas;12.5189296;57.9772481;ALI2;66;546048.6368274771
9867697862;5.0;;wind;wind_turbine;Rödene Vindkraft AB;;1489;Alingsås;Alingsas;12.5438558;57.9854639;ALI2;66;546048.6368274771
9867697863;5.0;;wind;wind_turbine;Rödene Vindkraft AB;;1489;Alingsås;Alingsas;12.5543848;57.9892247;ALI2;66;546048.6368274771
9867697852;5.0;;wind;wind_turbine;Rödene Vindkraft AB;;1489;Alingsås;Alingsas;12.5121751;57.989858;ALI2;66;546048.6368274771
9867697864;5.0;;wind;wind_turbine;Rödene Vindkraft AB;;1489;Alingsås;Alingsas;12.5508975;57.9946016;ALI2;66;546048.6368274771
85127533;37.0;140.0;"waste;biomass";;;;1490;Borås;Boras;12.928187792402182;57.729067570059655;BOR2;31;37750.68112218192
937236970;;45.0;biomass;;;;1490;Borås;Boras;12.913904391874997;57.655968833536946;BOR4;33;84636.99137941876
1167864871;1.0;;wind;wind_turbine;Ryda Vind AB;;1470;Vara;Vara;12.8996993;58.2872466;VAR1;49;1373078.5698481773
2441125211;1.0;;wind;wind_turbine;Östbäck Lantbruk I Vara AB;;1470;Vara;Vara;13.0866341;58.2070064;VAR1;49;1373078.5698481773
2441125212;2.0;;wind;wind_turbine;Längjum Kraft AB;;1470;Vara;Vara;13.1154162;58.2100842;VAR1;49;1373078.5698481773
2441125213;2.0;;wind;wind_turbine;Längjum Kraft AB;;1470;Vara;Vara;13.1119502;58.2146572;VAR1;49;1373078.5698481773
2441125216;2.0;;wind;wind_turbine;Längjum Kraft AB;;1470;Vara;Vara;13.1188446;58.2159655;VAR1;49;1373078.5698481773
3016341296;2.0;;wind;wind_turbine;Agrivind AB;;1470;Vara;Vara;12.9984591;58.2231993;VAR1;49;1373078.5698481773
3128521692;2.0;;wind;wind_turbine;Vara Blåst AB;;1470;Vara;Vara;12.9281147;58.3046858;VAR1;49;1373078.5698481773
3393652063;2.0;;wind;wind_turbine;Long Vindpark AB;;1470;Vara;Vara;12.9885979;58.2821273;VAR1;49;1373078.5698481773
3393652210;2.0;;wind;wind_turbine;Long Vindpark AB;;1470;Vara;Vara;12.9820829;58.2829953;VAR1;49;1373078.5698481773
3393652237;2.0;;wind;wind_turbine;Long Vindpark AB;;1470;Vara;Vara;12.974964;58.2839564;VAR1;49;1373078.5698481773
3400803915;2.0;;wind;wind_turbine;Ekovind AB;;1470;Vara;Vara;12.9331991;58.3086565;VAR1;49;1373078.5698481773
4059684613;2.0;;wind;wind_turbine;TL Vind AB;;1470;Vara;Vara;13.0828405;58.2270222;VAR1;49;1373078.5698481773
4059684617;2.0;;wind;wind_turbine;TL Vind AB;;1470;Vara;Vara;13.0633031;58.2317689;VAR1;49;1373078.5698481773
4070594423;2.0;;wind;wind_turbine;;;1470;Vara;Vara;13.0164784;58.2151314;VAR1;49;1373078.5698481773
4070594441;2.0;;wind;wind_turbine;Agrivind AB;;1470;Vara;Vara;13.0056363;58.2236982;VAR1;49;1373078.5698481773
4080618386;2.0;;wind;wind_turbine;Ledsjö Vind AB;;1470;Vara;Vara;13.0315757;58.2812532;VAR1;49;1373078.5698481773
4358621351;2.0;;wind;wind_turbine;Fredängen AB;Tornum;1470;Vara;Vara;13.1286134;58.301857;LID1;70;619465.0958214379
4407383167;2.0;;wind;wind_turbine;Carlssons Täckdikning AB;;1470;Vara;Vara;12.8006621;58.3228231;VAR1;49;1373078.5698481773
4407383186;2.0;;wind;wind_turbine;Glömstorps Energi AB;;1470;Vara;Vara;12.8082179;58.3231573;VAR1;49;1373078.5698481773
4407383700;2.0;;wind;wind_turbine;Gunnarstorp Vind AB;;1470;Vara;Vara;12.7895916;58.3296268;VAR1;49;1373078.5698481773
5233855402;2.0;;wind;wind_turbine;TL Vind AB;;1470;Vara;Vara;13.059126;58.2448608;VAR1;49;1373078.5698481773
10554462253;2.0;;wind;wind_turbine;Wind Farms Götaland Svealand AB;;1470;Vara;Vara;13.0810211;58.3188071;VAR1;49;1373078.5698481773
10554462254;2.0;;wind;wind_turbine;Wind Farms Götaland Svealand AB;;1470;Vara;Vara;13.0747762;58.3171591;VAR1;49;1373078.5698481773
10554462255;2.0;;wind;wind_turbine;Wind Farms Götaland Svealand AB;;1470;Vara;Vara;13.0757802;58.3207018;VAR1;49;1373078.5698481773
10554462256;2.0;;wind;wind_turbine;Wind Farms Götaland Svealand AB;;1470;Vara;Vara;13.0691343;58.3194907;VAR1;49;1373078.5698481773
10554462257;2.0;;wind;wind_turbine;Wind Farms Götaland Svealand AB;;1470;Vara;Vara;13.0701402;58.3227488;VAR1;49;1373078.5698481773
10554462258;2.0;;wind;wind_turbine;Wind Farms Götaland Svealand AB;;1470;Vara;Vara;13.0640423;58.3215935;VAR1;49;1373078.5698481773
10656361416;2.0;;wind;wind_turbine;Rockagården Vind;;1470;Vara;Vara;13.0445636;58.3060133;VAR1;49;1373078.5698481773
2094658172;2.0;;wind;wind_turbine;Lumbers Vind AB;;1470;Vara;Vara;13.2339905;58.289727;LID1;70;619465.0958214379
4358620453;2.0;;wind;wind_turbine;Erikstorp Utveckling AB;;1470;Vara;Vara;13.1327668;58.2913641;LID1;70;619465.0958214379
4358621490;1.0;;wind;wind_turbine;Wallenstam Vindkraft Gategården AB;Gategården, Bengt C;1470;Vara;Vara;13.1411289;58.3040019;LID1;70;619465.0958214379
4358621941;2.0;;wind;wind_turbine;Bystorpvind;Bystorp Vind;1470;Vara;Vara;13.1299387;58.3154383;LID1;70;619465.0958214379
4359352439;2.0;;wind;wind_turbine;Erikstorp Utveckling AB;;1470;Vara;Vara;13.1398612;58.2771691;LID1;70;619465.0958214379
4359352660;2.0;;wind;wind_turbine;Erikstorp Utveckling AB;;1470;Vara;Vara;13.1341377;58.2784049;LID1;70;619465.0958214379
4359352799;2.0;;wind;wind_turbine;Erikstorp Utveckling AB;;1470;Vara;Vara;13.1471327;58.2804011;LID1;70;619465.0958214379
4367531728;2.0;;wind;wind_turbine;Stenkulla Vind AB;;1470;Vara;Vara;13.1806586;58.3325291;LID1;70;619465.0958214379
10276217968;;12.0;biomass;combustion;;;1488;Trollhättan;Trollhattan;12.321218;58.3057793;TRO2;65;63280.59753102107
10276217969;;32.0;biomass;combustion;;;1488;Trollhättan;Trollhattan;12.3210684;58.3057161;TRO2;65;63280.59753102107
10276217970;;25.0;electric;;;;1488;Trollhättan;Trollhattan;12.3209189;58.3056529;TRO2;65;63280.59753102107
10276217971;;25.0;biofuel;combustion;;;1488;Trollhättan;Trollhattan;12.3207694;58.3055896;TRO2;65;63280.59753102107
10276217972;;25.0;biofuel;combustion;;;1488;Trollhättan;Trollhattan;12.3206198;58.3055264;TRO2;65;63280.59753102107
88144184;220.0;;hydro;;Vattenfall AB;Olidans kraftverk;1488;Trollhättan;Trollhattan;12.272662355600435;58.274999981359734;TRO1;62;203336.05374247144
88144235;170.0;;hydro;;Vattenfall AB;Hojums kraftverk;1488;Trollhättan;Trollhattan;12.278634835653166;58.28034974981374;TRO1;62;203336.05374247144
347682139;1.0;;hydro;;;Sjuntorps kraftverk;1488;Trollhättan;Trollhattan;12.220513142811013;58.19681790101676;TRO3;63;111979.04005509018
1091501713;1.0;;solar;photovoltaic;;NÄLs solpark;1488;Trollhättan;Trollhattan;12.26874742635024;58.320306738162394;TRO4;67;13541.015910905518
4356363804;2.0;;wind;wind_turbine;;;1494;Lidköping;Lidkoping;13.0553573;58.3476015;LID1;70;619465.0958214379
4356363920;2.0;;wind;wind_turbine;;;1494;Lidköping;Lidkoping;13.0496475;58.3495877;VAR1;49;1373078.5698481773
4404278095;2.0;;wind;wind_turbine;Närvind AB;;1494;Lidköping;Lidkoping;13.0215857;58.3613133;VAR1;49;1373078.5698481773
4404278214;2.0;;wind;wind_turbine;Närvind AB;;1494;Lidköping;Lidkoping;13.0168654;58.3638868;VAR1;49;1373078.5698481773
4024420010;1.0;;wind;wind_turbine;Stenbrona Vindpark AB;;1494;Lidköping;Lidkoping;13.1601677;58.3594223;LID1;70;619465.0958214379
4024420096;1.0;;wind;wind_turbine;Stenbrona Vindpark AB;;1494;Lidköping;Lidkoping;13.155231;58.3619701;LID1;70;619465.0958214379
4367531732;2.0;;wind;wind_turbine;Stenkulla Vind AB;;1494;Lidköping;Lidkoping;13.1720541;58.3325882;LID1;70;619465.0958214379
4370697068;2.0;;wind;wind_turbine;Hästhalla Wind AB;;1494;Lidköping;Lidkoping;13.1911995;58.3673372;LID1;70;619465.0958214379
4370697200;2.0;;wind;wind_turbine;Hästhalla Wind AB;;1494;Lidköping;Lidkoping;13.1858656;58.3690313;LID1;70;619465.0958214379
4370697251;2.0;;wind;wind_turbine;Hästhalla Wind AB;;1494;Lidköping;Lidkoping;13.1907621;58.3708327;LID1;70;619465.0958214379
4407383828;2.0;;wind;wind_turbine;Gunnarstorp Vind AB;;1444;Grästorp;Grastorp;12.7874295;58.3331485;VAR1;49;1373078.5698481773
4407383991;2.0;;wind;wind_turbine;Gunnarstorp Vind AB;;1444;Grästorp;Grastorp;12.7852933;58.3366563;VAR1;49;1373078.5698481773
5009814964;2.0;;wind;wind_turbine;Hyringa Vind AB;;1444;Grästorp;Grastorp;12.7768094;58.2939169;VAR1;49;1373078.5698481773
5009814965;2.0;;wind;wind_turbine;Hyringa Vind AB;;1444;Grästorp;Grastorp;12.7747599;58.289413;VAR1;49;1373078.5698481773
8087225504;2.0;;wind;wind_turbine;;;1444;Grästorp;Grastorp;12.5851424;58.3354759;VAN1;47;330703.0502205831
8087225507;2.0;;wind;wind_turbine;;;1444;Grästorp;Grastorp;12.5832066;58.3300294;VAN1;47;330703.0502205831
8090943219;2.0;;wind;wind_turbine;FloSal Vind AB;;1444;Grästorp;Grastorp;12.6250634;58.3519051;VAN1;47;330703.0502205831
8091123209;2.0;;wind;wind_turbine;FloSal Vind AB;;1444;Grästorp;Grastorp;12.6154051;58.3614205;VAN1;47;330703.0502205831
4824629670;2.0;;wind;wind_turbine;Tumleberg Vindenergi AB;;1445;Essunga;Essunga;12.8280374;58.1922384;VAR1;49;1373078.5698481773
4824629671;2.0;;wind;wind_turbine;Tumleberg Vindenergi AB;;1445;Essunga;Essunga;12.8304361;58.1957936;VAR1;49;1373078.5698481773
2866823159;2.0;;wind;wind_turbine;Vänervind AB;;1487;Vänersborg;Vanersborg;12.5263395;58.5331406;MEL2;50;191630.84191871816
2866823160;2.0;;wind;wind_turbine;Vänervind AB;;1487;Vänersborg;Vanersborg;12.5298099;58.5367462;MEL2;50;191630.84191871816
2866823161;2.0;;wind;wind_turbine;Vänervind AB;;1487;Vänersborg;Vanersborg;12.5226381;58.5376541;MEL2;50;191630.84191871816
3401529064;2.0;;wind;wind_turbine;Brålandatorp Vind AB;;1487;Vänersborg;Vanersborg;12.3731961;58.5772161;MEL3;51;253645.3547662617
3401529071;2.0;;wind;wind_turbine;Brålandatorp Vind AB;;1487;Vänersborg;Vanersborg;12.364724;58.5768881;MEL3;51;253645.3547662617
10884545;165.0;;hydro;run-of-the-river;Vattenfall;Vargöns kraftverk;1487;Vänersborg;Vanersborg;12.372289786971121;58.355760661702455;VAN1;47;330703.0502205831
15002238;;80.0;biomass;;Vattenfall;Önafors Värmeverk;1487;Vänersborg;Vanersborg;12.371955380630244;58.35871725882686;VAN1;47;330703.0502205831
2835691535;1.0;;wind;wind_turbine;Wallenstam Vindkraft Tängelsbol AB;;1461;Mellerud;Mellerud;12.4223295;58.5879996;MEL3;51;253645.3547662617
2835691545;1.0;;wind;wind_turbine;VT Vind AB;;1461;Mellerud;Mellerud;12.4171958;58.5911175;MEL3;51;253645.3547662617
2854028775;1.0;;wind;wind_turbine;VT Vind AB;;1461;Mellerud;Mellerud;12.3955022;58.6195742;MEL3;51;253645.3547662617
2854028777;1.0;;wind;wind_turbine;Wallenstam Vindkraft Västergården AB;;1461;Mellerud;Mellerud;12.3941296;58.6236299;MEL4;42;198139.8110777702
2854028866;2.0;;wind;wind_turbine;Dalboslättens Vind AB;;1461;Mellerud;Mellerud;12.398375;58.6524738;MEL4;42;198139.8110777702
2854028881;2.0;;wind;wind_turbine;Dalboslättens Vind AB;;1461;Mellerud;Mellerud;12.3931572;58.6568494;MEL4;42;198139.8110777702
2866823160;2.0;;wind;wind_turbine;Vänervind AB;;1461;Mellerud;Mellerud;12.5298099;58.5367462;MEL2;50;191630.84191871816
2866851114;2.0;;wind;wind_turbine;Bolstad Vind AB;;1461;Mellerud;Mellerud;12.4917121;58.5820515;MEL2;50;191630.84191871816
2866851125;2.0;;wind;wind_turbine;Bolstad Vind AB;;1461;Mellerud;Mellerud;12.4837288;58.5832842;MEL2;50;191630.84191871816
2867005330;2.0;;wind;wind_turbine;Eolus Vind AB;;1461;Mellerud;Mellerud;12.5082599;58.6051199;MEL2;50;191630.84191871816
