hour;home;h6;h3;h1
7050;0.531468531468531;0.591549295774648;0.633802816901408;0.701631701631702
7051;0.601398601398601;0.699530516431925;0.734741784037559;0.778554778554779
7052;0.629370629370629;0.788732394366197;0.816901408450704;0.878787878787879
7053;0.657342657342657;0.84037558685446;0.86150234741784;0.895104895104895
7054;0.717948717948718;0.901408450704225;0.913145539906103;0.918414918414918
7055;0.736596736596737;0.967136150234742;0.971830985915493;0.965034965034965
7056;0.750582750582751;0.988262910798122;0.990610328638498;0.983682983682984
7057;0.75990675990676;0.992957746478873;0.992957746478873;0.986013986013986
7058;0.762237762237762;1.0;1.0;0.993006993006993
7059;0.762237762237762;0.997652582159624;0.997652582159624;0.990675990675991
7060;0.762237762237762;1.0;1.0;0.993006993006993
7061;0.762237762237762;0.997652582159624;0.997652582159624;0.990675990675991
7062;0.752913752913753;0.981220657276995;0.983568075117371;0.976689976689977
7063;0.710955710955711;0.908450704225352;0.910798122065728;0.904428904428904
7064;0.578088578088578;0.823943661971831;0.833333333333333;0.834498834498835
7065;0.482517482517482;0.776995305164319;0.805164319248826;0.827505827505827
7066;0.435897435897436;0.788732394366197;0.842723004694836;0.885780885780886
7067;0.414918414918415;0.71830985915493;0.7981220657277;0.82983682983683
7068;0.386946386946387;0.678403755868545;0.776995305164319;0.818181818181818
7069;0.37995337995338;0.661971830985915;0.765258215962441;0.813519813519814
7070;0.382284382284382;0.664319248826291;0.769953051643192;0.811188811188811
7071;0.391608391608392;0.65962441314554;0.758215962441315;0.813519813519814
7072;0.407925407925408;0.640845070422535;0.720657276995305;0.766899766899767
7073;0.484848484848485;0.593896713615023;0.661971830985915;0.706293706293706
7074;0.566433566433566;0.617370892018779;0.68075117370892;0.745920745920746
7075;0.62004662004662;0.720657276995305;0.78169014084507;0.834498834498835
7076;0.648018648018648;0.793427230046948;0.849765258215962;0.885780885780886
7077;0.678321678321678;0.86150234741784;0.89906103286385;0.909090909090909
7078;0.727272727272727;0.915492957746479;0.936619718309859;0.937062937062937
7079;0.752913752913753;0.962441314553991;0.967136150234742;0.965034965034965
7080;0.755244755244755;0.974178403755869;0.97887323943662;0.976689976689977
7081;0.766899766899767;0.983568075117371;0.983568075117371;0.976689976689977
7082;0.766899766899767;0.995305164319249;0.997652582159624;0.990675990675991
7083;0.766899766899767;0.992957746478873;0.995305164319249;0.988344988344988
7084;0.766899766899767;0.992957746478873;0.995305164319249;0.988344988344988
7085;0.769230769230769;0.995305164319249;0.997652582159624;0.990675990675991
7086;0.755244755244755;0.974178403755869;0.976525821596244;0.96969696969697
7087;0.708624708624709;0.931924882629108;0.931924882629108;0.927738927738928
7088;0.634032634032634;0.849765258215962;0.86150234741784;0.86013986013986
7089;0.536130536130536;0.81924882629108;0.852112676056338;0.867132867132867
7090;0.48951048951049;0.751173708920188;0.809859154929577;0.843822843822844
7091;0.459207459207459;0.723004694835681;0.812206572769953;0.853146853146853
7092;0.447552447552448;0.697183098591549;0.793427230046948;0.822843822843823
7093;0.454545454545455;0.654929577464789;0.746478873239437;0.778554778554779
7094;0.461538461538462;0.645539906103286;0.737089201877934;0.792540792540793
7095;0.461538461538462;0.640845070422535;0.715962441314554;0.785547785547786
7096;0.498834498834499;0.631455399061033;0.697183098591549;0.741258741258741
7097;0.573426573426573;0.650234741784038;0.706572769953052;0.764568764568765
7098;0.592074592074592;0.683098591549296;0.723004694835681;0.769230769230769
7099;0.648018648018648;0.73943661971831;0.776995305164319;0.825174825174825
7100;0.657342657342657;0.816901408450704;0.849765258215962;0.89044289044289
7101;0.680652680652681;0.875586854460094;0.89906103286385;0.918414918414918
7102;0.715617715617716;0.915492957746479;0.929577464788732;0.934731934731935
7103;0.745920745920746;0.955399061032864;0.964788732394366;0.967365967365967
7104;0.755244755244755;0.974178403755869;0.976525821596244;0.96969696969697
7105;0.766899766899767;0.990610328638498;0.992957746478873;0.986013986013986
7106;0.773892773892774;0.992957746478873;0.995305164319249;0.988344988344988
7107;0.773892773892774;0.997652582159624;1.0;0.993006993006993
7108;0.771561771561772;0.997652582159624;0.997652582159624;0.990675990675991
7109;0.771561771561772;0.995305164319249;0.997652582159624;0.990675990675991
7110;0.764568764568765;0.990610328638498;0.992957746478873;0.988344988344988
7111;0.748251748251748;0.957746478873239;0.962441314553991;0.955710955710956
7112;0.715617715617716;0.927230046948357;0.938967136150235;0.934731934731935
7113;0.678321678321678;0.906103286384977;0.927230046948357;0.925407925407925
7114;0.645687645687646;0.854460093896714;0.882629107981221;0.89044289044289
7115;0.582750582750583;0.765258215962441;0.816901408450704;0.836829836829837
7116;0.526806526806527;0.690140845070423;0.751173708920188;0.783216783216783
7117;0.512820512820513;0.652582159624413;0.727699530516432;0.787878787878788
7118;0.51981351981352;0.624413145539906;0.713615023474178;0.769230769230769
7119;0.524475524475524;0.640845070422535;0.744131455399061;0.806526806526807
7120;0.529137529137529;0.645539906103286;0.741784037558685;0.797202797202797
7121;0.557109557109557;0.676056338028169;0.755868544600939;0.811188811188811
7122;0.603729603729604;0.720657276995305;0.765258215962441;0.801864801864802
7123;0.636363636363636;0.791079812206573;0.826291079812207;0.857808857808858
7124;0.671328671328671;0.847417840375587;0.884976525821596;0.906759906759907
7125;0.685314685314685;0.894366197183099;0.922535211267606;0.932400932400932
7126;0.692307692307692;0.922535211267606;0.943661971830986;0.946386946386946
7127;0.72027972027972;0.950704225352113;0.962441314553991;0.955710955710956
7128;0.72960372960373;0.988262910798122;0.992957746478873;0.986013986013986
7129;0.734265734265734;0.990610328638498;0.990610328638498;0.986013986013986
7130;0.738927738927739;0.981220657276995;0.981220657276995;0.974358974358974
7131;0.745920745920746;0.992957746478873;0.992957746478873;0.986013986013986
7132;0.745920745920746;0.997652582159624;0.997652582159624;0.990675990675991
7133;0.745920745920746;0.997652582159624;1.0;0.993006993006993
7134;0.741258741258741;0.992957746478873;0.995305164319249;0.988344988344988
7135;0.72960372960373;0.969483568075117;0.974178403755869;0.967365967365967
7136;0.666666666666667;0.89906103286385;0.906103286384977;0.904428904428904
7137;0.631701631701632;0.887323943661972;0.910798122065728;0.918414918414918
7138;0.613053613053613;0.868544600938967;0.901408450704225;0.918414918414918
7139;0.55011655011655;0.776995305164319;0.823943661971831;0.843822843822844
7140;0.522144522144522;0.741784037558685;0.791079812206573;0.818181818181818
7141;0.501165501165501;0.715962441314554;0.784037558685446;0.836829836829837
7142;0.498834498834499;0.690140845070423;0.776995305164319;0.806526806526807
7143;0.515151515151515;0.68075117370892;0.767605633802817;0.832167832167832
7144;0.526806526806527;0.7018779342723;0.774647887323944;0.815850815850816
7145;0.552447552447552;0.687793427230047;0.73943661971831;0.780885780885781
7146;0.610722610722611;0.7018779342723;0.746478873239437;0.783216783216783
