hour;SE3;NO1;DK1
6742;23.69;9.93;12.67
6743;17.76;8.45;12.3
6744;12.96;5.29;11.73
6745;12.02;2.06;12.22
6746;11.97;1.66;12.3
6747;12.52;2.01;12.42
6748;12.42;2.22;12.55
6749;17.73;4.52;12.67
6750;19.08;7.71;12.93
6751;25.53;10.1;17.36
6752;30.01;11.37;17.39
6753;35.8;13.94;17.39
6754;33.27;16.82;17.39
6755;30.8;17.15;17.39
6756;29.91;15.54;17.39
6757;28.97;14.67;17.39
6758;28.49;14.24;17.39
6759;27.11;14.51;17.39
6760;25.69;14.42;17.39
6761;26.91;14.68;17.39
6762;27.81;15.04;17.39
6763;28.77;15.44;17.39
6764;28.18;15.07;17.39
6765;23.93;14.29;17.39
6766;19.46;14.3;17.39
6767;10.99;12.71;17.39
6768;6.78;10.73;17.39
6769;10.6;11.22;17.39
6770;8.85;10.38;17.39
6771;8.64;9.78;17.39
6772;8.95;9.03;17.39
6773;12.97;9.53;17.57
6774;11.96;11.31;17.68
6775;21.46;12.54;17.74
6776;24.35;12.16;18.1
6777;25.43;12.96;18.1
6778;24.87;13.54;18.1
6779;24.63;13.08;18.1
6780;23.45;12.74;18.1
6781;23.02;11.7;18.1
6782;22.05;10.6;18.1
6783;21.91;9.3;18.1
6784;21.85;10.65;18.1
6785;21.91;11.05;18.1
6786;23.1;12.97;18.1
6787;23.38;13.37;17.74
6788;23.14;12.9;17.74
6789;22.36;10.66;17.74
6790;21.73;9.59;17.74
6791;20.79;6.86;17.7
6792;16.97;2.02;17.68
6793;16.97;0.07;17.67
6794;16.04;0.06;17.59
6795;15.51;0.41;17.67
6796;15.23;1.05;17.59
6797;16.36;2.07;17.6
6798;17.39;7.77;17.68
6799;19.33;10.97;17.73
6800;21.49;12.62;17.74
6801;23.59;13.13;17.74
6802;26.17;12.97;17.74
6803;28.14;12.85;17.74
6804;28.29;12.64;17.74
6805;26.99;12.6;17.74
6806;24.81;12.22;17.74
6807;23.65;11.14;17.74
6808;22.84;10.96;17.74
6809;24.45;11.41;17.74
6810;27.51;12.68;17.68
6811;33.49;13.07;17.44
6812;29.78;12.78;17.39
6813;26.29;11;17.39
6814;23.57;10.58;17.39
6815;22.27;8.4;17.23
6816;17.88;3.15;12.93
6817;19.01;10.42;12.93
6818;18.5;10.3;12.93
6819;17.78;10.53;12.93
6820;18.49;11.24;12.93
6821;18.75;12.32;12.93
6822;17.85;14.48;16.57
6823;19.24;57.6;17.39
6824;20.98;200.69;17.39
6825;21.83;204.05;17.39
6826;23.76;209.75;17.39
6827;25.1;269.93;17.39
6828;25.58;202.16;17.39
6829;25.88;192.79;17.39
6830;25.71;186.91;17.39
6831;25.58;184.52;17.39
6832;26.03;185.96;17.39
6833;27.25;185.36;17.39
6834;30.14;203.31;17.39
6835;35.96;204.94;17.39
6836;35.81;202.07;17.39
6837;32.66;183.86;17.39
6838;30.57;96.86;16.92
6839;28.49;15.57;16.93
6840;24.97;14.98;16.53
6841;24;15.2;16.63
6842;22.34;14.76;16.63
6843;21.35;14.23;16.64
6844;21.73;14.09;16.64
6845;24.19;14.51;16.54
6846;24.2;15.65;16.55
6847;35.91;20.75;17.39
6848;55.61;119.9;17.39
6849;61.44;155.09;17.39
6850;59.62;155;17.39
6851;55.05;155.03;17.39
6852;52.4;155.05;17.39
6853;49.15;135.9;17.39
6854;46.9;119.95;17.39
6855;46.13;119.94;17.39
6856;46.62;114.04;17.39
6857;46.13;119.95;17.39
6858;54;150.06;17.39
6859;65.31;192.14;17.39
6860;78.68;175.07;17.39
6861;35.9;59.03;17
6862;29.39;40.07;17.05
6863;24.75;34.87;17.05
6864;23.41;29.71;17.39
6865;27.93;32.32;17.39
6866;25.95;34.28;17.39
6867;24.87;36.36;17.39
6868;24.99;46.24;17.39
6869;26.08;60.04;17.39
6870;23.35;70.96;17.39
6871;32.07;192.86;17.39
6872;74.34;219.84;17.68
6873;96.53;222.91;17.62
6874;80.7;257.25;17.57
6875;69.54;258.36;17.57
6876;67.18;249.02;17.39
6877;65.4;218.79;17.57
6878;62.69;212.84;17.57
6879;52.17;199.99;17.74
6880;49.69;181.2;17.74
6881;46.97;194.5;17.8
6882;51.95;205.29;17.74
6883;57.29;236.77;17.68
6884;58.93;239.26;17.68
6885;30.35;170.04;17.39
6886;24.96;32.71;17.39
6887;21.89;29.37;17.39
6888;18.53;20.46;17.39
6889;19.18;20.19;17.39
6890;18.75;20.76;17.39
6891;18.56;19.9;17.39
6892;18.37;18.84;17.39
6893;18.66;18.25;17.39
6894;19.19;17.6;17.39
6895;22.15;18.97;17.39
6896;29.9;18.39;17.68
6897;33.87;20.03;17.6
6898;29.69;21.41;17.6
6899;24.78;22;17.39
6900;21.94;25.9;17.44
6901;21.23;46.12;17.57
6902;20.88;50.02;17.57
6903;20.02;40;17.74
6904;19.73;23.05;17.74
6905;19.72;49.63;17.74
6906;21.07;94.65;17.74
6907;22.34;135.07;17.74
6908;22.01;24.72;17.74
6909;19.78;19.35;17.74
6910;19.21;18.73;17.74
6911;18.39;16.58;17.39
6912;17.06;14.49;17.39
6913;16.53;15.25;17.39
6914;15.54;15.62;17.39
6915;15.23;15.56;17.39
6916;15.3;16.01;17.39
6917;16.41;16.92;17.39
6918;18.55;17.57;17.44
6919;20.33;18.2;17.57
6920;27.75;18.9;17.68
6921;34.39;20.98;17.44
6922;45.25;21.46;17.48
6923;44.57;20.96;17.31
6924;46.88;19.94;17.39
6925;46.82;18.24;17.31
6926;44.34;13.38;17.48
6927;44.64;16.34;17.39
6928;44.14;17.19;17.39
6929;39.86;17.39;17.39
6930;46.08;18.94;17.39
6931;51.99;20.55;17.39
6932;54.36;19.54;17.39
6933;33.84;18.35;17.25
6934;25.61;18.81;16.91
6935;22.75;17.69;12.93
6936;20.01;16.77;12.42
6937;20.13;20.21;12.3
6938;19.7;19.96;11.84
6939;19.56;19.57;0
6940;19.57;19.19;0
6941;19.96;18.68;0
6942;21.17;18.25;12.93
6943;22.83;18.69;16.02
6944;30.82;44.78;16.02
6945;44.05;169.24;16.02
6946;62.34;156.26;16.02
6947;56.59;125.24;16.02
6948;51.21;128.92;16.02
6949;39.29;117.49;15.68
6950;33.88;115.03;15.68
6951;30.89;120.31;15.68
6952;30.43;136.03;15.68
6953;31.25;148.37;15.68
6954;34;137.69;15.68
6955;47.52;154.82;15.68
6956;32.94;121.42;15.68
6957;26.64;28.31;12.8
6958;24.15;26.27;12.22
6959;22.94;22.7;12.93
6960;20.49;20.36;12.93
6961;19.8;24.24;0
6962;19.66;23.89;0
6963;19.45;23.78;0
6964;19.33;23.93;0
6965;19.37;23.61;12.42
6966;19.26;24.55;15.53
6967;19.41;29.13;16.56
6968;19.61;175.5;17.05
6969;19.83;216.86;17.05
6970;20.16;197.45;17.05
6971;20.58;187.16;16.71
6972;20.29;78.3;17.39
6973;19.95;60.04;17.39
6974;19.82;27.68;17.39
6975;19.68;25.92;17.39
6976;19.67;24.76;17.39
6977;19.79;26.14;17.39
6978;19.91;119.91;17.39
6979;20.08;150.4;17.22
6980;19.79;96.78;16.6
6981;19.24;21.48;15.94
6982;18.26;20.59;12.67
6983;17.2;17.43;0
6984;15.48;15.99;0
6985;16.68;16;0
6986;15.64;15.71;0
6987;14.66;15.76;0
6988;14.08;16.04;0
6989;14.16;18.25;0
6990;14.61;19.3;0
6991;15.13;156.86;12.42
6992;15.98;185.4;13.43
6993;17.48;199.6;12.46
6994;18.81;195.05;13.16
6995;19.61;181.87;13.16
6996;19.16;168.91;13.16
6997;18.52;148.98;13.16
6998;18.37;144.64;13.43
6999;17.81;139.06;13.16
7000;18.11;147.63;13.09
7001;19.47;164.87;13.76
7002;20.54;179.99;13.76
7003;21.16;176.72;13.27
7004;21.47;168.76;12.42
7005;20.84;157.27;12.42
7006;20.45;142.94;12.41
7007;19.94;86.75;0
7008;18.51;19.72;0
7009;18.28;23.08;0
7010;18.16;22.94;0
7011;17.86;24.76;0
7012;18.02;26.27;0
7013;18.81;28.25;0
7014;19.74;109.08;0
7015;20.84;145.93;17.12
7016;56.98;168.57;17.39
7017;68.05;195.81;17.39
7018;61.9;167.65;17.39
7019;51.47;167.41;16.85
7020;48.41;154.94;16.85
7021;44.39;132.77;17.05
7022;43.49;129.88;17.05
7023;40.92;130.08;17.04
7024;42.95;134.32;17.74
7025;42.48;144.51;17.74
7026;49.92;164.09;17.74
7027;53.64;173.42;17.74
7028;54.61;176.69;17.74
7029;40.7;153.72;17.74
7030;29.92;137.1;17.74
7031;24.07;64.99;17.39
7032;20.57;49.91;17.74
7033;21.71;56.5;18.96
7034;21.57;53.33;19.31
7035;21.54;51.67;19.31
7036;21.57;51.72;19.31
7037;22.01;55.35;19.31
7038;26.29;59.34;19.31
7039;33.45;150.02;24.91
7040;49.27;173.05;26.71
7041;50.21;186.6;27.12
7042;38.88;188.59;27.12
7043;35.18;176.1;27.12
7044;31.93;172.44;27.12
7045;28.18;162.45;27.12
7046;29.91;159.64;27.12
7047;27.44;156.83;27.12
7048;27.48;153.78;27.12
7049;30.53;158.25;27.12
7050;38.83;167.2;27.12
7051;38.82;169.66;26.77
7052;34.92;155.5;26.77
7053;25.95;144.51;20.86
7054;20.11;68.16;20.87
7055;19.44;57.5;17.74
7056;18.75;51.31;18.97
7057;16.55;69.23;19.31
7058;16.14;64;18.64
7059;16.17;62.35;18.97
7060;16.18;63.04;17.74
7061;16.89;63.23;19.26
7062;18.71;62.91;17.74
7063;19.45;90.04;17.74
7064;29.15;100.1;22.43
7065;52.95;140.83;19.31
7066;39;142.11;19.31
7067;44.05;140.01;19.31
7068;41.97;132.35;19.31
7069;36.01;129.14;19.31
7070;31.83;121.17;19.31
7071;27.38;112.1;19.31
7072;25.86;114;19.31
7073;24.16;129.61;19.31
7074;28.26;154.86;20.87
7075;36.45;173.57;17.74
7076;29.07;177.55;19.31
7077;20.28;80.01;19.31
7078;17.03;87.68;17.74
7079;15.96;45.18;17.39
7080;13.48;29;12.42
7081;10.38;33.29;12.42
7082;10.32;30.93;12.3
7083;9.36;29.8;12.3
7084;10.1;28.67;12.42
7085;11.2;30.74;12.67
7086;14.07;37.73;17.39
7087;14.82;30.69;25.61
7088;18.18;34.46;26.59
7089;22.99;47.48;26.4
7090;22.99;59.6;26.59
7091;18.48;85.8;26.4
7092;17.09;90.99;26.59
7093;15.98;75.33;26.59
7094;15.54;64.49;26.4
7095;15.44;61.51;26.59
7096;15.21;61.63;26.59
7097;15.3;83.17;26.4
7098;17.64;101.38;26.59
7099;18.79;112.44;26.59
7100;16.28;112.72;26.4
7101;15.38;100.51;26.59
7102;14.14;85.23;26.22
7103;13.11;61.12;26.22
7104;11.35;61.39;26.23
7105;10.78;49.67;32.66
7106;10.36;48.38;32.78
7107;9.96;37.17;32.78
7108;10.77;25.08;33.1
7109;11.13;38.07;33.5
7110;13.54;51.97;33.06
7111;14.74;68.29;33.72
7112;17.66;103.69;33.72
7113;52.75;122.1;33.72
7114;56.4;108.91;33.5
7115;55.63;104.75;33.72
7116;52.96;81.49;33.72
7117;52.06;68.1;33.5
7118;46.29;67.82;34.34
7119;45.64;68.19;34.34
7120;45.79;76.16;34.34
7121;46.95;82.5;34.34
7122;49.83;109.98;34.34
7123;53.89;119.34;33.87
7124;53.79;125.99;33.72
7125;30.19;59.72;33.72
7126;19.58;50.5;33.72
7127;15.01;29.08;33.72
7128;14.62;23.74;33.65
7129;14.22;25.48;34.54
7130;13.55;25.05;34.69
7131;13.11;24.38;34.69
7132;13.14;23.91;34.69
7133;13.2;24.06;34.69
7134;13.5;27.76;34.69
7135;13.97;33.58;34.69
7136;14.05;115.8;174.9
7137;14.92;126.66;198.21
7138;15.78;112.72;198.21
7139;16.44;72.23;198.21
7140;16;59.01;198.21
7141;15.38;61.52;198.21
7142;15.18;64.02;198.21
7143;14.98;67.96;198.21
7144;15.01;80.16;198.21
7145;20.94;73.83;174.85
7146;34.41;149;34.69
7147;40.57;171.03;34.69
7148;34.03;141.12;34.69
7149;17.81;77.18;34.69
7150;14.69;64.49;34.69
7151;14;59.57;34.69
7152;12.79;55.84;34.69
7153;11.47;58.3;34.69
7154;8.97;55.19;34.69
7155;7.28;55.69;34.69
7156;6.65;58.08;34.69
7157;6.41;60.27;34.69
7158;6.1;69.88;34.69
7159;6.34;124.07;34.69
7160;6.51;151.26;34.69
7161;7.24;158.21;34.76
7162;8.52;146.46;34.77
7163;8.96;133.31;156.86
7164;8.98;118.58;75.74
7165;9.4;112.49;156.86
7166;9.89;115.93;156.86
7167;10.15;118.53;156.86
7168;11.54;124.91;170.5
7169;12.99;143.45;174.71
7170;14.67;141.25;172.21
7171;15.23;151.18;170.5
7172;15.29;148.17;34.69
7173;15.02;123.69;34.69
7174;14.64;107.3;34.69
7175;13;70.99;34.69
7176;11.39;55.18;34.69
7177;10.4;63.6;34.69
7178;9.76;54.81;34.69
7179;9.31;43.26;34.69
7180;9.64;34.98;34.69
7181;10.12;33.95;34.69
7182;11.36;39.4;34.69
7183;12.76;55.29;34.69
7184;14.71;91.35;34.69
7185;18.99;99.94;34.69
7186;24.44;87.7;34.69
7187;21.18;70.98;34.69
7188;21.28;71.12;34.69
7189;22.91;63.29;34.69
7190;21.15;59.38;34.69
7191;20.96;61.11;34.69
7192;25.45;65.25;34.69
7193;33.96;61.14;34.69
7194;43.94;120.56;34.69
7195;47.23;122.2;34.69
7196;32.93;77.6;34.69
7197;19.86;62.28;34.69
7198;15.05;55.43;34.69
7199;15;38.44;34.69
7200;14.28;27.18;34.69
7201;12.59;25.89;32.78
7202;11.04;23.71;32.78
7203;10.26;22.35;32.78
7204;9.63;20.23;32.78
7205;9.99;19.06;32.78
7206;11.23;22.88;32.78
7207;13;28.89;32.78
7208;14.06;100.04;32.78
7209;16.05;118.14;32.78
7210;18.24;119.56;32.78
7211;15.98;107.97;32.78
7212;14.69;101.95;32.78
7213;14.25;97.05;32.78
7214;14.06;59.95;32.78
7215;14.02;34.98;32.78
7216;14.07;35.81;32.78
7217;14.09;36.03;32.78
7218;14.42;105.18;32.78
7219;15.02;114.05;32.78
7220;14.59;120.74;32.78
7221;14.03;108.14;32.78
7222;12.85;60.02;32.78
7223;11.93;32.74;32.78
7224;11.15;27.77;32.78
7225;7.61;30.55;32.78
7226;4.74;22.98;32.78
7227;2.3;19.17;32.78
7228;2.29;16.47;32.78
7229;4.19;14.63;32.78
7230;5.94;13.9;32.78
7231;9.84;12.7;32.78
7232;11.22;12.72;32.78
7233;12.33;13.15;32.78
7234;12.91;15.23;32.78
7235;12.44;12.97;32.78
7236;12.24;12.23;32.78
7237;12.02;8.2;33.24
7238;11.7;4.92;33.24
7239;11.72;4.31;33.24
7240;11.65;4.91;33.44
7241;11.51;11.61;33.9
7242;11.99;16.2;33.44
7243;12.33;16.81;33.24
7244;12.28;16.65;32.78
7245;11.75;15.59;32.78
7246;10.97;16.43;32.78
7247;10.68;16.53;32.78
7248;9.73;15.56;32.13
7249;8.08;11.84;32.13
7250;7.07;12.32;32.13
7251;6.06;15.47;32.13
7252;6.5;16.28;32.13
7253;5.92;16.44;32.13
7254;9.23;18.76;32.13
7255;10.73;21.46;32.13
7256;11.4;22.83;32.58
7257;11.99;27.6;32.58
7258;12.47;34.75;32.13
7259;12.34;37.32;32.13
7260;11.98;79.64;32.13
7261;12.05;97.63;32.13
7262;11.87;97.6;32.13
7263;11.79;97.6;32.13
7264;12.5;106.8;32.13
7265;12.47;121.62;26.05
7266;14.93;135.55;25.68
7267;15.18;151.16;25.68
7268;13.96;164.93;25.68
7269;12.65;159.72;17.74
7270;11.82;142.8;17.74
7271;11.61;134.65;17.5
7272;11.12;123.06;17.39
7273;10.76;105.87;17.39
7274;9.85;55.47;17.39
7275;9.58;52.24;17.39
7276;8.6;44.39;17.39
7277;6.26;40.35;17.39
7278;7.64;39.96;17.5
7279;11.14;69.9;17.74
7280;12.29;140.32;17.74
7281;17.42;162.4;17.74
7282;19.2;168;17.74
7283;22.28;153.3;17.74
7284;24.67;143.35;17.74
7285;30.21;141.95;17.74
7286;23.98;141.96;17.74
7287;21.08;142.46;17.74
7288;18.21;151.28;17.74
7289;15.95;163.6;17.74
7290;19.16;167.02;17.39
7291;35.76;175.93;17.39
7292;23.33;176.65;17.39
7293;13.31;162.95;12.42
7294;12.01;142.72;3.88
7295;10.65;132.81;3.88
7296;10.06;101.16;3.84
7297;9.63;44.24;3.84
7298;9.75;34.91;3.81
7299;9.29;34.91;3.81
7300;8.85;35.31;3.81
7301;8.79;36.11;3.84
7302;9;37.83;3.96
7303;9.32;48.82;12.42
7304;9.64;59.95;12.67
7305;9.86;77.99;12.67
7306;10.09;84.4;12.67
7307;11.52;67.65;12.93
7308;12.27;57.18;12.93
7309;12.63;48.91;13.02
7310;11.83;38.84;13.02
7311;11.47;41.24;13.02
7312;11.1;68.89;13.02
7313;11.12;80;13.02
7314;11.8;87.24;13.1
7315;11.97;111.75;12.84
7316;11.01;121.73;12.93
7317;9.8;99.63;12.3
7318;8.26;82.17;4.31
7319;6.77;35;3.88
7320;5.36;31.35;3.88
7321;3.68;24.11;0
7322;4.57;26.19;0
7323;4.28;23.76;0
7324;3.51;17.38;0
7325;3.54;15.66;0
7326;3.95;20.2;12.3
7327;4.38;29.29;13.17
7328;4.56;34.9;13.47
7329;4.82;39.64;13.47
7330;6.24;52.88;13.47
7331;7.03;69.91;13.41
7332;7.87;45.95;13.41
7333;7.66;42.58;13.25
7334;6.97;39.94;13.2
7335;6.56;51.4;13.2
7336;6.22;69.94;13.2
7337;6.81;89.11;13.2
7338;7.85;97.84;13.2
7339;8.61;139.17;12.67
7340;8.05;136.07;12.55
7341;6.9;101.4;12.42
7342;5;69.98;0
7343;3.84;45.21;0
7344;2.55;39.71;0
7345;1.44;38.12;0
7346;0.12;32.8;0
7347;-0.04;30.42;0
7348;-0.93;29.24;0
7349;-1.73;30.06;0
7350;-1.36;31.11;0
7351;0.12;34.17;0
7352;2.46;36.6;10.04
7353;4.93;87.2;10.04
7354;5.47;84.03;10.04
7355;5.32;71.2;10.04
7356;5.05;53.02;10.04
7357;4.96;38.37;10.26
7358;4.86;34.05;10.26
7359;4.92;34.74;10.26
7360;4.95;65.55;10.26
7361;5.38;73.91;10.26
7362;7.01;79.91;10.26
7363;8.54;115.86;10.04
7364;8.33;89.93;10.04
7365;7.13;35.37;0
7366;5.61;33.67;0
7367;4.97;33.02;0
7368;3.22;31.3;0
7369;1.49;25.41;0
7370;0.09;18.3;0
7371;0.11;17.55;0
7372;0.13;17.37;0
7373;0.43;17.5;0
7374;1.11;17.89;0
7375;2.52;21.39;10.04
7376;5.52;28.32;10.08
7377;8.04;31.33;10.24
7378;8.39;32.91;10.04
7379;8.1;34.42;10.04
7380;8.09;34.3;10.04
7381;8.27;33.83;9.99
7382;7.98;31.36;9.99
7383;7.97;30.03;9.99
7384;8.63;29.25;9.99
7385;9.9;26.54;10.24
7386;31.94;28.42;10.32
7387;45.99;27.64;10.32
7388;40.06;26.16;10.32
7389;9.31;34.52;10
7390;8.31;26.48;10
7391;7.54;26.13;9.98
7392;6.14;24.94;9.78
7393;3.75;22;8.82
7394;2.43;23.52;8.82
7395;1.49;22.22;9.18
7396;1.44;22.07;9.18
7397;1.42;22.34;10.02
7398;1.46;23.43;11.1
7399;2.26;22.69;12.42
7400;4.61;24.48;12.67
7401;8.21;24.89;12.93
7402;19.92;26.56;12.67
7403;7.46;49.95;12.67
7404;6.37;56.42;12.93
7405;5.19;56.57;13.28
7406;4.97;57.01;13.28
7407;4.98;55.31;13.28
7408;5.02;50;13.28
7409;5.15;50;13.28
7410;7;55.99;13.28
7411;34.99;58.73;13.56
7412;15.08;55.72;13.3
7413;6.17;44.94;13.3
7414;4.91;30.97;12.64
7415;4.32;31.36;12.42
7416;3.23;29.92;10.24
7417;1.44;26.57;10.24
7418;1.68;26.06;12.22
7419;1.36;22.97;12.42
7420;0.96;23.4;12.65
7421;0.9;20.99;12.67
7422;0.97;24.02;16.93
7423;1.49;26.3;17.39
7424;2.31;29.93;17.39
7425;4.29;28.53;17.39
7426;3.73;30.61;17.39
7427;3.47;33.65;17.39
7428;3.04;35.2;17.39
7429;2.64;35.96;17.74
7430;2.34;37.72;17.74
7431;2.18;36.7;17.74
7432;2.38;36.44;17.74
7433;3.08;36.91;17.57
7434;4.56;39.17;17.39
7435;6.96;50.07;17.39
7436;5.87;49.86;17.39
7437;4.05;41.67;17.39
7438;3.11;35.82;16.9
7439;2.19;27.15;12.55
7440;1.61;27.59;12.42
7441;1.01;19.85;12.3
7442;0.94;15.28;11.98
7443;0.89;12.78;10.29
7444;0.88;9.17;10.29
7445;1.12;10.83;11.18
7446;1.49;12.84;12.34
7447;2.67;20.47;12.55
7448;5.98;36.4;15.8
7449;47.73;45.91;16.11
7450;50.36;49.98;16.09
7451;47.93;54.07;15.8
7452;45.1;56.45;16.1
7453;43.3;52.93;16.1
7454;39.38;49.91;16.1
7455;19.95;48.37;16.1
7456;19.91;51.95;16.1
7457;24.75;56.15;16.1
7458;46.71;60.03;16.1
7459;52;61.62;15.74
7460;50.38;49.98;12.3
7461;21.99;43.56;10.8
7462;4.66;38.4;10.8
7463;4.61;36.23;3.38
7464;4.01;31.99;3.25
7465;3.14;29.64;0
7466;2.89;30.94;0
7467;2.63;29.09;0
7468;2.43;27.7;0
7469;2.21;26.21;3.25
7470;2.24;30.07;3.38
7471;2.52;34.25;12.42
7472;2.82;46.56;16.49
7473;2.91;67;17.02
7474;3.24;76.98;17.02
7475;3.19;67.04;17.02
7476;3.54;65.1;17.02
7477;3.46;62.95;17.03
7478;3.47;61.28;17.03
7479;3.76;60.71;17.03
7480;3.99;60.51;17.03
7481;4.44;60.89;17.03
7482;5.08;65.81;17.03
7483;20.06;65.63;17.05
7484;5.27;59.92;16.2
7485;5.01;44.19;12.67
7486;4.44;39.32;12.3
7487;4.07;34.18;9.94
7488;4.3;33.26;9.94
7489;3.84;27.01;9.55
7490;4.15;1.96;9.45
7491;3.99;18.77;9.45
7492;3.86;18.22;9.55
7493;3.98;17.48;9.74
7494;4.33;18.44;12.42
7495;4.8;19.84;17.05
7496;4.68;22.89;17.29
7497;4.97;29.45;17.39
7498;10.03;33.07;17.39
7499;32.85;35.03;17.39
7500;32.46;39.9;17.39
7501;33.59;38.25;17.39
7502;33.71;33.06;17.39
7503;32.51;33.09;17.39
7504;33.71;33.04;17.39
7505;39.8;48.1;17.39
7506;43.7;60.75;17.39
7507;48.62;61.92;17.39
7508;47.96;60.35;17.39
7509;46;35.07;17.33
7510;27.54;33.07;17.15
7511;40.31;30.95;17.15
7512;26.98;29.55;12.67
7513;4.95;26.83;12.67
7514;5.95;27.59;12.42
7515;5.72;26;12.42
7516;5.6;25.76;12.3
7517;5.62;23.68;12.42
7518;5.72;22.18;12.67
7519;7.13;23.89;17.37
7520;49.17;43.17;17.39
7521;59.35;89.47;17.39
7522;66.34;89.66;17.39
7523;48;86.05;17.39
7524;46.64;75.57;17.39
7525;46.26;64.69;17.39
7526;47.15;43.51;17.39
7527;64.97;41.09;17.39
7528;64.9;35.29;17.39
7529;65.2;30.76;17.39
7530;75.91;31.14;17.39
7531;147.93;29.97;17.39
7532;81.03;22.46;17.39
7533;56.97;17.42;17.39
7534;48.04;16.4;17.39
7535;44.54;14.13;17.39
7536;42.04;11.68;17.39
7537;35.58;7.52;17.39
7538;32.87;0.95;17.39
7539;32.79;0.29;17.39
7540;31.99;0;17.39
7541;31.23;-0.06;17.39
7542;32.36;-0.07;17.39
7543;35.9;0.01;17.39
7544;46.57;0.83;17.39
7545;69.42;2.01;17.39
7546;109.32;3.05;17.39
7547;68.14;3.01;17.39
7548;66.39;3.03;17.39
7549;67.99;3.02;17.39
7550;68.63;2.5;17.39
7551;73.89;2.13;17.39
7552;70.66;2.51;17.39
7553;72.37;2.84;17.39
7554;80;5.04;17.39
7555;174.98;6.35;14.25
7556;74.81;4.71;12.3
7557;63.55;2.36;10.98
7558;50;1.02;10.1
7559;44.78;0.91;0
7560;42.89;0.38;0
7561;36.14;-0.01;0
7562;14.99;-1.04;0
7563;10.94;-1.98;0
7564;10.27;-2.05;0
7565;10.93;-2.08;0
7566;24.45;-2.08;0
7567;35.86;-2.03;10.2
7568;45.54;-1.11;10.74
7569;63.03;-0.38;10.57
7570;63.54;0;10.2
7571;55.55;0.57;10.68
7572;54.99;0.99;10.68
7573;56.89;1.65;10.84
7574;60.95;1.48;11.06
7575;63.27;1.71;11.06
7576;63.29;1.93;11.06
7577;64.09;2.05;11.06
7578;68.69;4.48;12.67
7579;88.7;7.49;12.34
7580;64.89;6.07;12.3
7581;58.12;9.5;11.86
7582;44.91;5.92;11.06
7583;37.63;5.07;10.71
7584;37;5.44;0
7585;27.15;5.08;0
7586;6.12;10.37;9.67
7587;5.85;11.67;11.24
7588;5.68;13.08;12.42
7589;5.5;14.62;17.15
7590;5.6;16.33;17.46
7591;32.65;17.29;17.56
7592;39.91;19.6;17.56
7593;60.76;22.35;17.56
7594;69.98;25.68;17.56
7595;64.41;32.47;17.56
7596;59.47;36.3;17.56
7597;59.41;38.95;17.39
7598;60.77;42.08;17.39
7599;71.08;38.78;17.39
7600;70.81;35.37;17.39
7601;70.02;38.29;17.39
7602;76.65;146.77;17.39
7603;82.06;187.61;17.39
7604;64.94;174.96;17.15
7605;52.24;79.95;12.67
7606;42.82;36.32;10.16
7607;37.4;30.99;9.86
7608;39.66;28.13;9.67
7609;34.55;27.09;9.67
7610;4.91;34.94;9.86
7611;4.71;35.37;9.67
7612;4.44;37.15;9.86
7613;4.5;36.39;10.16
7614;4.77;37.16;12.55
7615;11.69;45.86;17.27
7616;44.46;99.82;17.39
7617;58.31;200.17;17.39
7618;67.96;203.89;17.57
7619;46.49;166.45;17.62
7620;45.1;142.4;17.62
7621;44.7;129.9;17.62
7622;54.95;143.33;17.74
7623;64.1;165.69;17.74
7624;55;202.34;17.74
7625;70.07;212.28;17.74
7626;74.77;212.44;17.74
7627;75.57;254.18;17.74
7628;62.81;217.88;17.74
7629;24.92;187.44;17.74
7630;15.67;156.64;17.62
7631;9.96;100;17.62
7632;3.75;21.38;17.74
7633;3.43;17.3;24.71
7634;3.46;27.84;24.96
7635;3.21;25.3;24.71
7636;3;21.61;25.71
7637;3.03;18.96;33.44
7638;3.15;20.21;110.74
7639;3.44;23.76;167.14
7640;3.06;27.29;168.81
7641;3.33;71.6;168.81
7642;3.95;88.92;168.81
7643;6.94;95.17;155.31
7644;8.99;99.91;158.43
7645;15.64;95.1;158.43
7646;8.76;89.44;158.43
7647;6.96;83.97;172.18
7648;8.94;82.82;175.67
7649;13.59;69.85;189.05
7650;35.47;56.16;159.06
7651;44.57;79.98;157.4
7652;21.91;43.44;157.43
7653;9.05;27.84;111.12
7654;4.35;23.42;111.12
7655;3.89;18.83;111.12
7656;3.36;17.84;109.59
7657;2.78;15.61;109.59
7658;3.07;18.93;111.12
7659;2.6;17.87;111.12
7660;1.9;17.21;111.12
7661;1.86;17.1;111.12
7662;1.83;17.29;111.12
7663;1.93;18.44;187.18
7664;1.7;22.63;187.18
7665;2.47;28.65;189.05
7666;2.5;34.23;189.05
7667;2.77;28.91;173.93
7668;2.99;31.26;173.93
7669;3.36;32.72;175.67
7670;3.16;29.46;175.8
7671;3.27;28.22;189.05
7672;3.5;29.57;189.05
7673;4.95;29.41;189.05
7674;15.91;31.39;187.18
7675;14.98;49.95;111.12
7676;6.96;40.03;111.12
7677;3.33;24.96;111.12
7678;2.6;25.45;111.12
7679;2;24.29;111.12
7680;1.82;23.58;57.33
7681;1.18;20.11;56.2
7682;0.51;36.37;56.2
7683;0.04;23.92;33.47
7684;0;16.97;33.17
7685;0.04;14.66;32.98
7686;0.46;14.72;32.78
