hour;SE3;NO1;DK1
1876;15.47570985;17.69200695;15.47570828
1877;15.63047681;17.69200695;15.63047662
1878;15.94463528;17.69200697;15.94463496
1879;17.51684013;17.692007;17.51683957
1880;17.69200762;17.69200701;17.69201066
1881;17.5648241;17.692007;17.56482415
1882;17.56482136;17.692007;1.75E+01
1883;17.51683739;17.692007;1.75E+01
1884;17.51682978;17.692007;1.75E+01
1885;17.51683983;17.692007;1.75E+01
1886;17.51683913;17.692007;1.75E+01
1887;17.56482555;17.692007;1.76E+01
1888;17.56482276;17.692007;1.76E+01
1889;17.69200655;17.692007;17.86892583
1890;17.69200636;17.692007;17.86892607
1891;17.69199386;17.692007;17.8689141
1892;17.69200632;17.692007;17.86892648
1893;17.49103918;17.692007;17.66594937
1894;17.34340572;17.69200699;17.51683958
1895;17.34340471;17.69200697;17.34340654
1896;17.34340454;17.69200697;17.34340506
1897;17.34340542;17.69200697;17.34340812
1898;17.34340843;17.69200697;17.34341447
1899;17.49103669;17.69200698;17.49103746
1900;17.34340764;17.69200697;17.34340707
1901;17.07489714;17.69200696;16.90584046
1902;17.34340521;17.69200698;17.34340512
1903;17.69200624;17.692007;17.69200604
1904;17.99717603;17.69200701;17.86892745
1905;17.8689266;17.69200701;17.86892675
1906;17.86892538;17.69200701;17.86892605
1907;17.7487129;17.692007;17.74871937
1908;17.80544147;17.69200701;17.8689263
1909;17.86892663;17.69200701;17.86892764
1910;17.98794518;17.69200701;17.98794711
1911;19.15275331;17.69200701;19.15656383
1912;19.16424907;17.69200701;19.24743723
1913;19.16808312;17.69200701;19.34005241
1914;19.17191461;17.69200701;19.34005396
1915;19.16808315;17.69200701;19.25898931
1916;18.90343526;17.69200701;18.90343674
1917;18.16783979;17.69200701;18.16785052
1918;17.69200691;17.692007;17.86892678
1919;17.69200169;17.69200699;17.79631951
1920;17.62007459;17.69200699;17.79627037
1921;17.72555538;17.692007;17.79631693
1922;17.72555714;17.692007;17.80984878
1923;17.725558;17.692007;17.86892639
1924;17.72555802;17.692007;17.86892699
1925;17.72555739;17.692007;17.86892718
1926;17.88037503;17.692007;18.05917909
1927;19.21030486;17.692007;19.30527539
1928;19.24106794;17.69200701;19.34005677
1929;19.24106824;17.69200701;19.34005624
1930;19.24106791;17.69200701;19.34005446
1931;19.24106769;17.69200701;19.32072552
1932;19.24106771;17.69200701;19.32458715
1933;19.24106696;17.69200701;19.24106717
1934;19.24106813;17.69200701;19.24107034
1935;19.24106808;17.69200701;19.33618675
1936;19.2410677;17.69200701;19.34005518
1937;19.2410677;17.69200701;19.34392711
1938;19.24106659;17.69200701;19.347794
1939;19.15229932;17.69200701;19.34382617
1940;18.30097734;17.69200701;18.6688272
1941;17.75910418;17.69200701;18.1160654
1942;17.69201379;17.692007;18.04762188
1943;17.72555425;17.692007;17.9028091
1944;17.72555572;17.692007;17.90280561
1945;17.72555546;17.692007;17.868927
1946;17.72555498;17.692007;17.8689264
1947;17.72555443;17.692007;17.86892545
1948;17.72554932;17.692007;17.72554408
1949;17.69200738;17.69200699;17.69200719
1950;17.61575545;17.69200699;17.69199813
1951;17.6920043;17.69200699;17.69200476
1952;17.86892603;17.692007;17.86892624
1953;17.72555874;17.692007;17.72555917
1954;17.72555548;17.692007;17.72555537
1955;17.72556347;17.692007;17.7255635
1956;17.72555352;17.692007;17.72555169
1957;17.72555688;17.692007;17.72555651
1958;17.72555639;17.692007;17.72555618
1959;17.7255585;17.692007;17.72555861
1960;17.86892681;17.69200701;17.8689266
1961;17.86892697;17.69200701;17.86892708
1962;17.86892641;17.69200701;17.86892701
1963;17.69200003;17.692007;17.69200074
1964;17.85801308;17.692007;17.85801347
1965;17.51683616;17.69200699;17.51683942
1966;17.69201017;17.692007;17.69200471
1967;17.3434164;17.69200698;17.51683703
1968;17.72555367;17.69200699;17.51684143
1969;17.72555404;17.69200699;17.51683949
1970;17.72555413;17.69200699;17.53943876
1971;17.72555434;17.69200699;17.6919947
1972;17.69200552;17.69200699;17.69199539
1973;17.69199691;17.69200699;17.69199637
1974;17.69200074;17.69200699;17.69200125
1975;17.75911162;17.692007;17.86892424
1976;17.79270902;17.692007;17.86892626
1977;18.4369071;17.69200701;18.43690806
1978;18.97540889;17.69200701;18.97540979
1979;19.24106753;17.69200701;19.40720552
1980;19.2410678;17.69200701;19.42274604
1981;19.24106814;17.69200701;19.43347839
1982;19.24106779;17.69200701;19.43347801
1983;19.24106409;17.69200701;19.42276399
1984;19.24106017;17.69200701;19.43347519
1985;18.08184532;17.69200701;19.43051795
1986;18.08183981;17.69200701;19.42274209
1987;17.92328314;17.69200701;18.10251652
1988;17.75910109;17.69200701;17.93669167
1989;17.69200751;17.692007;17.86892697
1990;17.69200614;17.692007;17.86892623
1991;17.69200605;17.69200699;17.86892604
1992;17.69200627;17.69200699;17.86892531
1993;17.6920052;17.69200699;17.8689245
1994;17.69199966;17.69200699;17.86891901
1995;17.34340652;17.69200698;17.51684004
1996;17.34340692;17.69200698;17.51683994
1997;17.69200694;17.69200699;17.86892229
1998;17.8689271;17.692007;17.86892654
1999;18.88665578;17.692007;17.86893139
2000;19.40179959;17.692007;17.8689271
2001;19.40179986;17.692007;17.86892623
2002;19.40180012;17.692007;17.86892646
2003;19.40179805;17.692007;17.86892647
2004;19.40180086;17.69200701;17.86892719
2005;19.40180226;17.69200701;18.62838612
2006;19.40180038;17.69200701;17.86904413
2007;19.40180024;17.69200701;18.63583679
2008;19.40180081;17.69200701;19.40180004
2009;19.62781202;17.69200701;19.62781227
2010;19.50521322;17.69200701;19.50521304
2011;19.62781176;17.69200701;19.62781209
2012;19.62781169;17.692007;19.62781221
2013;19.40180122;17.692007;19.40180157
2014;19.40180018;17.692007;19.40180032
2015;19.40180018;17.692007;19.40180057
2016;19.4018003;17.692007;19.40180072
2017;19.53135191;17.692007;19.53135306
2018;19.53135202;17.692007;19.53137049
2019;19.53135169;17.692007;19.72666507
2020;19.43489513;17.692007;19.82552823
2021;19.62781092;17.692007;20.02232954
2022;19.63467065;17.692007;20.02932792
2023;19.79178343;17.692007;20.29553515
2024;19.79177657;17.692007;20.29719604
2025;19.89726061;17.692007;20.29719592
2026;19.89726045;17.692007;20.29719522
2027;19.89721377;17.692007;20.2971472
2028;19.89726148;17.69200701;20.29719628
2029;19.89726055;17.692007;20.29719552
2030;20.02230405;17.69200701;20.42475274
2031;20.02233095;17.69200701;20.4482488
2032;20.02233303;17.69200701;20.44825279
2033;20.02233105;17.69200701;20.44825218
2034;20.02232834;17.69200701;20.62902784
2035;19.79177599;17.69200701;20.44825104
2036;19.79177598;17.69200701;20.44824746
2037;19.62781243;17.692007;20.08950904
2038;19.53135317;17.692007;19.9239329
2039;19.53135202;17.692007;19.72667622
2040;19.53135193;17.692007;19.53135216
2041;19.53135218;17.692007;19.53135062
2042;19.53135204;17.692007;19.33797416
2043;19.53135183;17.692007;19.33797245
2044;19.53134244;17.692007;19.33796229
2045;19.40179826;17.692007;19.20970002
2046;19.56445138;17.692007;19.37074453
2047;19.62781619;17.69200701;19.62778803
2048;19.89723096;17.69200701;19.89726082
2049;19.62781224;17.69200701;18.81239138
2050;19.62781229;17.69200701;18.81239097
2051;19.53135278;17.692007;17.51683855
2052;19.53135399;17.692007;17.5168387
2053;19.62254489;17.69200701;18.8123916
2054;19.53135227;17.69200701;19.15004002
2055;19.62781309;17.69200701;19.15387648
2056;20.02233183;17.69200701;20.44825257
2057;20.02233213;17.69200701;49.54964181
2058;20.02233159;17.69200701;20.55486872
2059;20.02233139;17.69200701;20.44825374
2060;19.79177591;17.69200701;20.1895898
2061;19.78843642;17.69200701;20.18618382
2062;19.62781298;17.692007;20.02233208
2063;19.53135166;17.692007;19.92393147
2064;19.53135186;17.692007;19.92393177
2065;19.53135246;17.692007;19.92393296
2066;19.53135294;17.692007;20.12316574
2067;19.61603608;17.692007;20.2104194
2068;19.61996779;17.692007;20.21446738
2069;19.62781207;17.692007;20.21851166
2070;19.62781555;17.692007;20.22255659
2071;19.89726105;17.69200701;20.44825365
2072;20.20635738;17.69200701;20.81863115
2073;20.0551662;17.69200701;20.66285632
2074;19.62780024;17.69200701;19.43348265
2075;19.62780858;17.69200701;19.43347684
2076;19.53135161;17.69200701;19.23446998
2077;19.62254266;17.69200701;18.46852034
2078;19.62781195;17.69200701;19.15681292
2079;19.6278105;17.69200701;19.15681218
2080;19.62781286;17.69200701;19.15681216
2081;19.89726115;17.69200701;20.07447655
2082;19.89726034;17.69200701;20.074477
2083;19.87572582;17.69200701;20.07447561
2084;19.79177556;17.69200701;19.79177631
2085;19.40180569;17.692007;19.40180529
2086;19.40180497;17.692007;19.40180011
2087;19.40180162;17.692007;19.20970631
2088;19.22587773;17.692007;19.03552246
2089;18.74639434;17.692007;18.56078563
2090;18.65320241;17.692007;17.86893664
2091;18.6531992;17.692007;17.86892834
2092;18.65319863;17.692007;17.86892761
2093;18.74638845;17.692007;17.86892713
2094;18.74639997;17.692007;17.8689273
2095;19.62780869;17.692007;19.42274413
2096;19.62781268;17.69200701;19.62781273
2097;19.24106892;17.692007;17.51684042
2098;19.24106989;17.692007;17.51683818
2099;19.29683248;17.692007;17.51684014
2100;19.29683179;17.692007;17.51683985
2101;19.24106995;17.692007;17.51683917
2102;19.311561;17.692007;17.51683875
2103;19.31543691;17.692007;16.11549633
2104;19.319258;17.692007;16.11549555
2105;19.62780485;17.69200701;17.69200531
2106;19.62781032;17.69200701;19.62780912
2107;19.62780932;17.69200701;19.62780945
2108;19.35800442;17.69200701;19.35800486
2109;19.29682922;17.69200701;19.29682931
2110;19.40835836;17.69200701;19.40835847
2111;19.24106838;17.69200701;18.05758883
2112;19.24107008;17.69200701;18.05758713
2113;19.2410685;17.69200701;18.05758754
2114;19.24106877;17.692007;19.24106734
2115;19.24106896;17.692007;19.24106885
2116;19.24106834;17.692007;19.24106883
2117;19.24106808;17.692007;19.39274486
2118;19.24106839;17.69200701;19.43347919
2119;19.6278031;17.69200701;20.02232096
2120;19.81200803;17.69200701;20.41232849
2121;19.24106806;17.69200701;19.05056177
2122;19.24106949;17.69200701;19.05056305
2123;19.24106959;17.69200701;19.05055874
2124;19.29683089;17.69200701;1.91E+01
2125;19.29683298;17.69200701;1.91E+01
2126;19.24107179;17.69200701;1.91E+01
2127;19.2410716;17.69200701;19.05056743
2128;19.40835437;17.69200701;19.40835433
2129;20.02233189;17.69200701;20.4708075
2130;20.02233172;17.69200701;20.47080802
2131;19.89726054;17.69200701;20.47080761
2132;19.87273949;17.692007;20.4749002
2133;19.6278211;17.692007;20.47080574
2134;19.62781296;17.692007;20.2225553
2135;19.62781229;17.692007;20.22255158
2136;19.62781007;17.692007;20.22254407
2137;19.29683397;17.692007;19.88154242
2138;19.29683296;17.692007;19.88154366
2139;19.30080883;17.692007;19.88564111
2140;19.62780783;17.692007;20.22254896
2141;19.62781571;17.692007;20.47080803
2142;19.62781423;17.692007;20.47080794
2143;19.62781448;17.69200701;20.47080956
2144;19.62781624;17.69200701;20.52410438
2145;19.62781235;17.69200701;19.62779137
2146;19.62781213;17.69200701;17.86892827
2147;19.62781253;17.69200701;17.86892675
2148;19.6278132;17.69200701;17.86892613
2149;19.62781313;17.692007;17.8689242
2150;19.62781782;17.692007;17.86892136
2151;19.62781853;17.69200701;17.86892492
2152;19.62791471;17.692007;17.51684034
2153;19.89725865;17.692007;17.51683859
2154;19.89725814;17.692007;17.51683814
2155;19.62781535;17.692007;4.022610461
2156;19.6278122;17.692007;4.022609264
2157;19.62781293;17.692007;4.02260788
2158;19.24106627;17.69200699;3.9433492
2159;19.05079241;17.69200699;3.6786865
2160;19.24108709;17.69200699;3.678686416
2161;17.64716866;17.69200698;3.60620288
2162;17.62058898;17.69200698;3.606202609
2163;17.62058888;17.69200698;3.606202426
2164;17.62058887;17.69200698;3.606202327
2165;17.62058905;17.69200698;3.606202471
2166;17.62058982;17.69200698;3.606202998
2167;17.62058873;17.69200698;3.678686088
2168;17.62058935;17.69200699;3.54E+00
2169;17.62058897;17.69200699;3.54E+00
2170;17.62058831;17.69200699;3.54E+00
2171;17.5491727;17.69200699;3.54E+00
2172;17.69200642;17.69200699;3.54E+00
2173;17.62058937;17.69200699;3.54E+00
2174;17.62058616;17.69200699;1.91E-05
2175;17.62143001;17.69200699;2.27E-05
2176;17.62075026;17.69200699;3.54E+00
2177;17.69200657;17.69200699;1.17E+01
2178;17.69200811;17.692007;1.75E+01
2179;17.69200597;17.69200699;1.75E+01
2180;17.40698436;17.69200699;1.72E+01
2181;17.34340473;17.69200697;1.72E+01
2182;1.59E+01;17.69200696;1.58E+01
2183;16.1040769;17.69200695;1.58E+01
2184;1.59E+01;17.69200695;1.58E+01
2185;1.59E+01;17.69200695;1.58E+01
2186;1.59E+01;17.69200694;1.58E+01
2187;1.59E+01;17.69200694;1.58E+01
2188;1.59E+01;17.69200695;1.58E+01
2189;1.59E+01;17.69200696;1.58E+01
2190;1.63E+01;17.69200696;1.58E+01
2191;17.34340525;17.69200697;1.72E+01
2192;17.63866937;17.69200699;1.75E+01
2193;17.51683681;17.69200698;1.75E+01
2194;17.4652241;17.69200698;1.61E+01
2195;17.34340673;17.69200698;1.61E+01
2196;17.49099649;17.69200698;1.61E+01
2197;17.3434064;17.69200698;1.61E+01
2198;17.56482161;17.69200699;1.75E+01
2199;17.36391489;17.69200699;1.74E+01
2200;17.69200624;17.692007;1.75E+01
2201;17.6920066;17.692007;1.77E+01
2202;17.69200553;17.692007;1.77E+01
2203;17.51683826;17.69200699;1.75E+01
2204;17.46524045;17.69200698;1.75E+01
2205;1.75E+01;17.69200699;1.75E+01
2206;1.75E+01;17.69200699;1.75E+01
2207;1.75E+01;17.69200698;1.75E+01
2208;1.75E+01;17.69200697;1.73E+01
2209;1.77E+01;17.69200696;1.73E+01
2210;1.73E+01;17.69200695;1.73E+01
2211;1.61E+01;17.69200694;1.63E+01
2212;1.63E+01;17.69200694;1.63E+01
2213;1.73E+01;17.69200697;1.75E+01
2214;1.83E+01;17.692007;1.82E+01
2215;19.2410684;17.692007;1.92E+01
2216;19.24107534;17.69200701;1.92E+01
2217;19.21802119;17.692007;1.75E+01
2218;19.04447779;17.692007;1.75E+01
2219;19.04447774;17.692007;1.75E+01
2220;19.04447776;17.692007;1.75E+01
2221;19.04447903;17.692007;1.75E+01
2222;19.04447709;17.692007;1.75E+01
2223;18.99989013;17.692007;1.75E+01
2224;18.87706587;17.692007;1.75E+01
2225;19.25649701;17.69200701;1.96E+01
2226;19.44905039;17.69200701;1.96E+01
2227;19.25649824;17.692007;1.96E+01
2228;18.87706135;17.692007;1.93E+01
2229;18.87706692;17.692007;1.93E+01
2230;18.0720574;17.692007;1.84E+01
2231;17.89313027;17.692007;1.81E+01
2232;17.71597981;17.692007;1.81E+01
2233;17.89313133;17.692007;1.81E+01
2234;18.07206537;17.692007;1.84E+01
2235;18.07207239;17.692007;1.84E+01
2236;19.83618387;17.692007;2.02E+01
2237;26.49830863;17.692007;2.73E+01
2238;26.49830834;17.692007;3.76E+01
2239;26.49830904;17.692007;1.03E+02
2240;26.4983091;17.69200701;1.12E+02
2241;26.49830867;17.69200701;1.09E+02
2242;26.49830872;17.69200701;1.03E+02
2243;26.49830915;17.69200701;1.03E+02
2244;26.49830903;17.69200701;1.03E+02
2245;26.49830906;17.69200701;1.03E+02
2246;26.49830912;17.69200701;1.03E+02
2247;26.49830911;17.69200701;1.03E+02
2248;26.49830909;17.69200701;1.03E+02
2249;26.49830933;17.69200701;1.12E+02
2250;26.49830935;17.69200701;1.14E+02
2251;26.49830898;17.69200701;1.12E+02
2252;26.49830891;17.692007;1.03E+02
2253;26.49830908;17.692007;1.03E+02
2254;26.49830892;17.692007;3.77E+01
2255;26.49830882;17.692007;3.77E+01
2256;26.49830825;17.692007;3.77E+01
2257;33.74012337;17.692007;3.77E+01
2258;33.74012338;17.692007;3.77E+01
2259;33.74012318;17.692007;3.77E+01
2260;33.74012171;17.692007;3.77E+01
2261;33.74012031;17.692007;3.77E+01
2262;33.7401222;17.692007;3.77E+01
2263;33.74012486;17.692007;4.06E+01
2264;33.74012485;17.69200701;4.10E+01
2265;33.74012577;17.692007;37.6410992
2266;33.74012598;17.692007;35.11462803
2267;34.42273006;17.69200701;35.11462789
2268;34.42272744;17.692007;35.1146273
2269;33.74012672;17.692007;35.11462707
2270;33.74012522;17.69200701;35.11462705
2271;33.74012432;17.69200701;35.11462694
2272;33.74012404;17.69200701;35.11462725
2273;33.74012408;17.69200701;37.64109771
2274;33.74012374;17.69200701;37.84024441
2275;33.74012332;17.692007;37.41601216
2276;33.74012347;17.692007;37.41601136
2277;33.74012237;17.692007;35.96982207
2278;33.74012246;17.692007;3.51E+01
2279;33.74012385;17.692007;3.44E+01
2280;33.74012394;17.692007;3.44E+01
2281;35.64217838;17.692007;3.60E+01
2282;35.64931255;17.692007;3.60E+01
2283;35.64931286;17.692007;3.60E+01
2284;35.64931275;17.692007;3.60E+01
2285;35.6493127;17.692007;3.60E+01
2286;35.64931314;17.692007;3.60E+01
2287;35.64931407;17.692007;3.66E+01
2288;35.64931423;17.692007;3.74E+01
2289;35.64931322;17.692007;3.51E+01
2290;35.64931327;17.69200701;3.51E+01
2291;35.64931297;17.692007;3.51E+01
2292;35.64931352;17.69200701;3.51E+01
2293;35.64931301;17.69200701;3.51E+01
2294;35.6493135;17.69200701;3.51E+01
2295;35.64931366;17.69200701;3.51E+01
2296;35.64931338;17.69200701;3.51E+01
2297;35.64931488;17.69200701;3.69E+01
2298;35.64931433;17.69200701;3.84E+01
2299;35.64931382;17.692007;3.84E+01
2300;35.64931367;17.692007;3.80E+01
2301;35.64931375;17.692007;3.79E+01
2302;35.64931308;17.692007;3.64E+01
2303;35.64931377;17.692007;3.64E+01
2304;35.64931357;17.692007;3.64E+01
2305;35.85028629;17.692007;3.66E+01
2306;35.8502854;17.692007;3.66E+01
2307;35.85028533;17.692007;3.66E+01
2308;35.85028675;17.692007;3.66E+01
2309;35.85028642;17.692007;3.81E+01
2310;35.85028625;17.692007;3.85E+01
2311;35.85028633;17.692007;3.85E+01
2312;35.85028638;17.692007;3.85E+01
2313;35.85028642;17.692007;3.78E+01
2314;35.85028635;17.692007;3.78E+01
2315;35.8502865;17.69200701;3.78E+01
2316;35.85028641;17.69200701;3.73E+01
2317;35.85028643;17.69200701;3.78E+01
2318;35.85028646;17.69200701;3.82E+01
2319;35.85028635;17.69200701;3.82E+01
2320;35.85028636;17.69200701;3.82E+01
2321;35.8502863;17.69200701;1.10E+02
2322;35.85028625;17.69200701;1.13E+02
2323;35.85028611;17.692007;1.10E+02
2324;35.85028615;17.692007;9.89E+01
2325;35.85028617;17.692007;4.13E+01
2326;35.85028618;17.692007;4.01E+01
2327;35.85028618;17.692007;4.01E+01
2328;35.85028616;17.692007;3.83E+01
2329;35.85028639;17.692007;3.83E+01
2330;35.85028639;17.692007;3.83E+01
2331;35.85028638;17.692007;3.83E+01
2332;35.85028634;17.692007;3.83E+01
2333;35.85028635;17.692007;3.85E+01
2334;35.85028639;17.692007;4.01E+01
2335;35.85028643;17.692007;4.01E+01
2336;35.85028655;17.692007;3.82E+01
2337;35.85028651;17.692007;3.73E+01
2338;35.85028662;17.692007;3.73E+01
2339;35.85028633;17.692007;3.76E+01
2340;35.85028634;17.692007;3.82E+01
2341;35.85028626;17.692007;3.76E+01
2342;35.85028626;17.692007;3.79E+01
2343;35.85028638;17.692007;3.82E+01
2344;35.85028631;17.692007;3.73E+01
2345;35.85028639;17.692007;3.78E+01
2346;35.8502862;17.692007;3.78E+01
2347;35.85028621;17.692007;3.76E+01
2348;35.85028624;17.692007;3.76E+01
2349;35.85028621;17.692007;3.69E+01
2350;35.85028685;17.692007;3.69E+01
2351;35.85028568;17.692007;3.69E+01
2352;35.85028608;17.692007;3.69E+01
2353;35.85028601;17.692007;3.69E+01
2354;35.85028589;17.692007;3.69E+01
2355;35.85028577;17.692007;3.69E+01
2356;35.85028564;17.692007;3.69E+01
2357;35.85028595;17.692007;3.69E+01
2358;35.85028616;17.692007;3.69E+01
2359;35.85028672;17.692007;3.76E+01
2360;35.85028633;17.692007;3.71E+01
2361;35.85028623;17.692007;3.69E+01
2362;35.85028619;17.692007;3.66E+01
2363;35.85028635;17.692007;3.66E+01
2364;35.85028632;17.692007;3.69E+01
2365;35.85028635;17.692007;3.73E+01
2366;35.85028632;17.692007;3.69E+01
2367;35.85028629;17.692007;3.69E+01
2368;35.85028629;17.692007;3.76E+01
2369;35.85028643;17.692007;38.53333955
2370;35.8502864;17.692007;41.97007299
2371;35.85028623;17.692007;41.9700708
2372;35.85028631;17.692007;41.97006907
2373;35.85028636;17.692007;38.61246696
2374;35.85028636;17.692007;38.6124658
2375;35.85028632;17.692007;38.61246634
2376;35.85028339;17.692007;38.61246725
2377;34.50596095;17.692007;38.61246922
2378;34.50596126;17.692007;38.61247
2379;34.50596125;17.692007;38.61247459
2380;34.50596155;17.692007;38.65108911
2381;34.50596179;17.692007;38.65883443
2382;34.50596256;17.692007;38.66656883
2383;38.29138628;17.692007;41.97012064
2384;66.24686697;17.69200701;67.57842653
2385;38.3067092;17.69200701;38.68977643
2386;38.31438214;17.69200701;38.69751715
2387;38.32203573;17.692007;38.70525554
2388;38.23021004;17.692007;38.61251185
2389;38.23020779;17.692007;38.61251034
2390;38.3450359;17.692007;38.61251205
2391;38.35269935;17.692007;38.6125116
2392;38.36041025;17.69200701;38.61251409
2393;38.36806215;17.692007;38.75172884
2394;106.768412;17.69200701;108.9144597
2395;34.50596169;17.69200701;75.00617766
2396;34.5059614;17.69200701;7.35E+01
2397;34.50596128;17.692007;7.35E+01
2398;34.50596135;17.692007;7.35E+01
2399;34.50596121;17.692007;7.35E+01
2400;34.5059614;17.692007;7.35E+01
2401;27.26414667;17.692007;7.35E+01
2402;27.26414642;17.692007;7.35E+01
2403;27.26414606;17.692007;7.35E+01
2404;27.26414511;17.692007;7.35E+01
2405;27.26414637;17.692007;7.35E+01
2406;27.26414701;17.692007;7.50E+01
2407;27.26414702;17.69200701;7.50E+01
2408;27.26414761;17.69200701;9.86E+01
2409;27.26414761;17.69200701;7.35E+01
2410;27.71980854;17.69200701;2.83E+01
2411;26.59937437;17.692007;2.59E+01
2412;27.15958438;17.692007;2.59E+01
2413;27.15958894;17.692007;2.52E+01
2414;27.1595877;17.692007;2.52E+01
2415;27.15958836;17.692007;2.52E+01
2416;26.211303;17.69200701;2.62E+01
2417;28.10787263;17.69200701;1.08E+02
2418;27.26414672;17.69200701;1.67E+02
2419;27.26414678;17.69200701;3.40E+01
2420;27.64583882;17.69200701;2.82E+01
2421;27.26414783;17.69200701;2.78E+01
2422;27.64583766;17.69200701;2.82E+01
2423;25.97796898;17.69200701;2.62E+01
2424;26.34163949;17.69200701;2.66E+01
2425;2.00E+01;17.69200701;2.02E+01
2426;2.00E+01;17.69200701;2.02E+01
2427;20.01831825;17.69200701;2.02E+01
2428;20.02232129;17.69200701;2.02E+01
2429;20.02232831;17.69200701;2.04E+01
2430;20.02233118;17.69200701;2.04E+01
2431;20.02233618;17.69200701;2.04E+01
2432;20.02236923;17.69200701;2.20E+01
2433;20.02229554;17.69200701;1.79E+01
2434;20.02233112;17.692007;1.79E+01
2435;20.02233223;17.692007;1.79E+01
2436;20.02232938;17.692007;1.79E+01
2437;20.02233275;17.692007;1.79E+01
2438;20.02233222;17.692007;1.79E+01
2439;20.02233209;17.692007;1.79E+01
2440;20.02233232;17.692007;1.79E+01
2441;20.02233347;17.692007;1.85E+01
2442;20.02233376;17.692007;2.93E+01
2443;20.02233926;17.692007;2.04E+01
2444;20.02233086;17.692007;2.00E+01
2445;20.02232678;17.692007;2.00E+01
2446;20.02233091;17.692007;2.00E+01
2447;19.93148371;17.692007;1.99E+01
2448;1.96E+01;17.692007;1.96E+01
2449;1.81E+01;17.692007;1.81E+01
2450;17.75624347;17.692007;1.79E+01
2451;17.69201118;17.692007;1.79E+01
2452;17.69201088;17.692007;1.79E+01
2453;17.69200773;17.692007;1.80E+01
2454;18.20843907;17.692007;1.86E+01
2455;18.98513172;17.692007;1.94E+01
2456;18.98513148;17.692007;17.86892595
2457;18.98512753;17.692007;17.86890897
2458;17.75624222;17.69200699;17.51684104
2459;17.75624221;17.69200699;17.51684047
2460;17.75624357;17.692007;17.51684004
2461;17.75624338;17.692007;17.51683919
2462;18.02928804;17.69200699;17.51683866
2463;18.98512852;17.69200699;17.51683863
2464;18.72300678;17.69200699;17.51683816
2465;18.98513004;17.692007;17.5168391
2466;18.98512867;17.69200699;17.51683877
2467;17.69200736;17.69200699;17.51683735
2468;17.75624325;17.69200699;17.51683768
2469;17.62778112;17.69200697;2.64586E-05
2470;17.69200703;17.69200698;7.80278E-06
2471;17.69201048;17.69200698;6.61028E-06
2472;17.69200768;17.69200698;4.33007E-06
2473;17.4910405;17.69200697;2.46626E-06
2474;17.49103746;17.69200697;2.0871E-06
2475;17.49103718;17.69200696;1.84733E-06
2476;17.49103706;17.69200697;1.67394E-06
2477;17.49103751;17.69200697;1.42243E-06
2478;17.49103929;17.69200698;1.1876E-06
2479;17.50602505;17.69200698;1.09092E-06
2480;17.56482339;17.69200698;9.03576E-07
2481;17.56482261;17.69200698;8.00951E-07
2482;17.56482304;17.69200698;8.24318E-07
2483;17.56482284;17.69200698;8.40076E-07
2484;17.564825;17.69200698;9.4153E-07
2485;17.56482287;17.69200698;8.48246E-07
2486;17.56482285;17.69200698;8.51376E-07
2487;17.56482271;17.69200698;8.85008E-07
2488;17.49103961;17.69200698;8.92029E-07
2489;17.56482249;17.69200698;1.13844E-06
2490;17.56482303;17.69200698;1.39696E-06
2491;17.56482287;17.69200698;1.5285E-06
2492;17.69198228;17.69200698;1.66927E-06
2493;17.34340726;17.69200697;1.37371E-06
2494;17.36393578;17.69200697;1.27047E-06
2495;17.34340619;17.69200696;1.08689E-06
2496;15.9446339;17.69200694;9.66713E-07
2497;15.63046827;17.69200694;9.15941E-07
2498;12.09999976;17.69200694;9.21039E-07
2499;11.98020041;17.69200694;9.2219E-07
2500;11.98019897;17.69200694;9.66958E-07
2501;11.98020109;17.69200695;1.03903E-06
2502;15.47570245;17.69200696;1.08359E-06
2503;15.63046433;17.69200696;1.17E-06
2504;15.63046707;17.69200696;1.13E-06
2505;15.94460661;17.69200696;1.14E-06
2506;1.56E+01;17.69200696;1.14E-06
2507;1.59E+01;17.69200697;1.47E-06
2508;1.61E+01;17.69200697;1.35E-06
2509;16.10407713;17.69200697;1.22E-06
2510;16.10407586;17.69200697;1.06E-06
2511;16.10407561;17.69200697;1.11E-06
2512;16.10407546;17.69200697;1.50E-06
2513;16.10407878;17.69200697;2.37E-06
2514;16.10407472;17.69200697;4.08E-06
2515;16.104082;17.69200697;1.49E-05
2516;16.10406647;17.69200696;1.59E+01
2517;1.61E+01;17.69200696;1.59E+01
2518;1.61E+01;17.69200696;1.59E+01
2519;1.59E+01;17.69200695;1.59E+01
2520;1.59E+01;17.69200694;1.59E+01
2521;1.67E+01;17.69200694;1.67E+01
2522;1.67E+01;17.69200694;1.67E+01
2523;1.61E+01;17.69200694;1.59E+01
2524;1.61E+01;17.69200694;1.59E+01
2525;1.56E+01;17.69200695;2.82E+00
2526;15.94463759;17.69200696;1.90E-05
2527;17.49100743;17.69200698;5.41E-06
2528;17.49103644;17.69200698;4.21E-06
2529;17.49103674;17.69200698;5.91E-06
2530;17.34340571;17.69200697;9.67E-06
2531;17.49103293;17.69200698;1.40E-05
2532;17.49103875;17.69200698;2.82E+00
2533;17.49103698;17.69200698;2.82E+00
2534;17.49103715;17.69200698;3.06E+00
2535;17.49103575;17.69200698;3.06E+00
2536;17.34340554;17.69200698;3.06E+00
2537;17.6386674;17.69200699;1.74E+01
