hour;SE3;NO1;DK1
4494;15.94463679;17.69200692;15.94463406
4495;17.4910337;17.69200698;17.49103374
4496;17.49104053;17.69200699;17.49105483
4497;17.49103944;17.69200699;17.51681409
4498;17.49103449;17.69200699;17.51679484
4499;17.49103668;17.692007;17.51681546
4500;17.49103675;17.692007;17.51681703
4501;17.49103875;17.692007;17.5168358
4502;17.49103681;17.692007;17.51681772
4503;17.49103705;17.692007;17.51681765
4504;17.49103763;17.692007;17.51681776
4505;17.49104002;17.692007;17.51681847
4506;17.49104268;17.692007;17.51681892
4507;17.49104031;17.692007;17.51681702
4508;17.49102794;17.692007;17.51681307
4509;16.104078;17.69200697;16.10407886
4510;15.63045902;17.69200695;15.6304592
4511;15.6304578;17.69200695;15.63045809
4512;12.04025599;17.69200693;12.04025592
4513;12.04266336;17.69200691;12.0426628
4514;12.04507232;17.69200691;12.04507087
4515;12.0474821;17.6920069;11.92821303
4516;12.04989807;17.6920069;11.93059269
4517;15.47570951;17.69200691;15.02057928
4518;17.34340658;17.69200697;17.17168863
4519;17.49104067;17.69200699;17.31786308
4520;17.49104071;17.69200699;17.3178709
4521;17.49103718;17.69200699;17.31786744
4522;17.49103642;17.69200699;17.31785951
4523;17.49103726;17.692007;17.31786497
4524;17.49103688;17.692007;17.31785911
4525;17.49103709;17.692007;17.31785832
4526;17.49103643;17.692007;17.31783791
4527;17.49103105;17.692007;17.31785322
4528;17.49104122;17.692007;17.31787362
4529;17.49104037;17.692007;17.31787714
4530;17.49104041;17.692007;17.31787601
4531;17.49104061;17.692007;17.31787387
4532;17.49103043;17.69200699;17.3178557
4533;17.49103413;17.69200699;17.31785743
4534;17.24954615;17.69200696;17.07875886
4535;16.09177042;17.69200694;15.93244573
4536;16.09176857;17.69200691;15.93244383
4537;16.09176921;17.6920069;15.93244441
4538;17.24950846;17.69200689;17.07872079
4539;17.34340702;17.69200692;17.17168912
4540;17.49103546;17.69200695;17.17169215
4541;17.417244;17.69200696;17.24479794
4542;17.49105092;17.69200698;17.31787378
4543;17.56481981;17.69200699;17.39091419
4544;17.56482202;17.69200699;17.39091583
4545;17.49104233;17.69200699;17.31787327
4546;17.49103954;17.69200699;17.31786098
4547;17.49103;17.69200699;9.00226E-06
4548;17.49103676;17.69200699;7.37299E-06
4549;17.34340555;17.69200699;5.44658E-06
4550;17.34340487;17.69200698;2.53831E-06
4551;17.34340502;17.69200699;1.92129E-06
4552;17.34340547;17.69200699;1.74442E-06
4553;17.3434058;17.692007;1.55415E-06
4554;17.34340849;17.692007;1.62143E-06
4555;17.34340249;17.69200699;1.42904E-06
4556;15.94464398;17.69200699;1.49721E-06
4557;12.34320858;17.69200698;1.29056E-06
4558;3.54703E-05;17.69200696;1.17631E-06
4559;8.58835E-06;17.69200694;1.0994E-06
4560;6.50726E-06;17.69200692;1.06771E-06
4561;5.021E-06;17.6920069;1.05609E-06
4562;4.87594E-06;17.69200689;1.03877E-06
4563;4.61878E-06;17.69200688;1.02447E-06
4564;5.22918E-06;17.69200689;1.0424E-06
4565;8.52212E-06;17.6920069;1.08886E-06
4566;12.12300287;17.69200694;1.26824E-06
4567;15.63046528;17.69200697;1.3942E-06
4568;15.63046807;17.69200698;1.87794E-06
4569;15.6304677;17.69200698;1.82034E-06
4570;15.63046687;17.69200698;1.73477E-06
4571;15.63046861;17.69200699;2.88121E-06
4572;15.6304676;17.69200699;2.89381E-06
4573;15.63046716;17.69200699;3.18078E-06
4574;15.63046702;17.69200699;3.36552E-06
4575;15.63046693;17.69200699;3.43199E-06
4576;15.6304668;17.69200699;3.6316E-06
4577;15.63046809;17.69200699;3.99382E-06
4578;15.63046454;17.69200699;4.15176E-06
4579;12.22099806;17.69200698;4.40402E-06
4580;11.98021726;17.69200698;4.44241E-06
4581;7.13636633;17.69200697;4.48432E-06
4582;6.647322946;17.69200696;4.6752E-06
4583;6.37368E-06;17.69200694;5.03184E-06
4584;6.74879E-06;17.69200692;5.59804E-06
4585;7.08691E-06;17.6920069;5.92499E-06
4586;8.09011E-06;17.6920069;6.54647E-06
4587;1.24743E-05;17.6920069;8.65396E-06
4588;0.000115325;17.6920069;2.3031E-05
4589;6.656637289;17.69200691;0.000510966
4590;15.47570883;17.69200695;15.17077928
4591;17.34340287;17.69200698;17.34340615
4592;17.34340489;17.69200699;17.49104745
4593;17.34340429;17.69200699;17.49104786
4594;17.34339315;17.69200698;17.4910476
4595;17.34340415;17.69200699;17.49104781
4596;17.34340531;17.692007;17.49104842
4597;17.4910366;17.692007;17.49104845
4598;17.4910282;17.692007;17.49104789
4599;17.49103716;17.692007;17.49104809
4600;17.49103687;17.692007;17.49104793
4601;17.49103505;17.692007;17.49104707
4602;17.51683731;17.692007;17.51683768
4603;17.49103938;17.692007;17.49103956
4604;17.46523649;17.692007;17.29231416
4605;17.24954688;17.69200698;1.09426E-05
4606;15.78676559;17.69200696;3.79618E-06
4607;15.63046976;17.69200694;2.49019E-06
4608;15.63046971;17.69200692;1.92454E-06
4609;15.78676216;17.69200691;1.44925E-06
4610;15.6305134;17.69200689;1.245E-06
4611;15.94461604;17.69200689;1.1557E-06
4612;17.34336925;17.6920069;1.13132E-06
4613;17.49103289;17.69200696;1.17847E-06
4614;17.49103916;17.69200698;1.35756E-06
4615;17.4910386;17.69200699;1.77651E-06
4616;17.49103774;17.69200699;2.48658E-06
4617;17.49103705;17.69200699;2.85329E-06
4618;17.49103705;17.692007;3.09922E-06
4619;17.491037;17.692007;2.99548E-06
4620;17.49103699;17.692007;3.00753E-06
4621;17.49103716;17.692007;2.96967E-06
4622;17.49103705;17.692007;2.95392E-06
4623;17.49103679;17.692007;2.76519E-06
4624;17.49103697;17.692007;2.73079E-06
4625;17.49103673;17.692007;2.62695E-06
4626;17.49103685;17.692007;2.74854E-06
4627;17.05150145;17.69200698;2.73508E-06
4628;17.24953794;17.69200698;2.85882E-06
4629;16.70224189;17.69200697;2.78224E-06
4630;12.27922044;17.69200695;2.36575E-06
4631;12.10000238;17.69200693;2.00579E-06
4632;12.0999913;17.69200691;1.7749E-06
4633;1.077341654;17.6920069;1.46678E-06
4634;12.09999056;17.69200691;1.44455E-06
4635;6.37998E-05;17.69200689;1.33579E-06
4636;7.45075E-05;17.69200689;1.23405E-06
4637;12.09999428;17.69200689;1.19561E-06
4638;12.29884756;17.69200691;1.18823E-06
4639;12.30131193;17.69200693;1.31543E-06
4640;12.10726197;17.69200695;1.55347E-06
4641;12.10967892;17.69200696;1.91302E-06
4642;12.11210153;17.69200697;2.13113E-06
4643;12.11452371;17.69200698;1.97567E-06
4644;12.93326883;17.69200698;2.28536E-06
4645;12.89302131;17.69200698;2.13687E-06
4646;12.89302309;17.69200699;2.22221E-06
4647;12.89302089;17.69200698;2.01597E-06
4648;12.89302475;17.69200698;2.03501E-06
4649;12.89302315;17.69200698;2.0871E-06
4650;12.89302315;17.69200698;2.21911E-06
4651;12.77766386;17.69200697;2.31898E-06
4652;12.77766419;17.69200697;2.51679E-06
4653;12.77766379;17.69200697;2.53139E-06
4654;12.14121029;17.69200695;2.3152E-06
4655;12.77751684;17.69200695;2.11225E-06
4656;12.34320424;17.69200692;2.04715E-06
4657;12.34316646;17.69200691;2.07055E-06
4658;12.22099073;17.6920069;1.94491E-06
4659;12.22099398;17.69200689;1.78635E-06
4660;12.22344948;17.69200689;1.76575E-06
4661;12.22596412;17.6920069;1.81312E-06
4662;12.35803027;17.69200691;1.87129E-06
4663;13.41652784;17.69200694;2.21941E-06
4664;13.68619643;17.69200696;2.44093E-06
4665;15.6304589;17.69200697;2.56044E-06
4666;15.63047196;17.69200698;2.33544E-06
4667;14.66907633;17.69200697;1.81514E-06
4668;15.63047701;17.69200698;1.91423E-06
4669;15.64388932;17.69200698;1.65261E-06
4670;15.63047553;17.69200698;1.59288E-06
4671;15.67072333;17.69200698;1.60753E-06
4672;15.63047714;17.69200698;1.44839E-06
4673;15.63046612;17.69200698;1.51109E-06
4674;17.24954347;17.69200698;1.63303E-06
4675;15.32248335;17.69200698;1.52858E-06
4676;15.63043724;17.69200697;1.51468E-06
4677;13.68620041;17.69200696;1.47004E-06
4678;13.09983349;17.69200695;1.44373E-06
4679;12.40013059;17.69200694;1.35261E-06
4680;12.40260614;17.69200692;1.35381E-06
4681;12.22099997;17.6920069;1.35812E-06
4682;12.22099896;17.6920069;1.39653E-06
4683;12.22100032;17.6920069;1.41965E-06
4684;12.22100212;17.6920069;1.48673E-06
4685;12.41502223;17.6920069;1.50774E-06
4686;13.76583277;17.69200694;1.59444E-06
4687;15.78677087;17.69200696;1.84474E-06
4688;15.94463689;17.69200697;2.1234E-06
4689;15.94463708;17.69200697;2.21719E-06
4690;15.94463786;17.69200698;2.4991E-06
4691;15.94463724;17.69200698;2.52067E-06
4692;15.94463853;17.69200698;3.16177E-06
4693;15.94463782;17.69200698;3.4474E-06
4694;15.94463721;17.69200698;3.88924E-06
4695;15.9446387;17.69200698;4.87228E-06
4696;15.944637;17.69200698;5.62515E-06
4697;15.94464026;17.69200699;4.60669E-05
4698;15.94463876;17.69200698;1.22542E-05
4699;15.94464105;17.69200698;6.68473E-06
4700;15.94463656;17.69200697;4.66084E-06
4701;15.94463528;17.69200696;4.31812E-06
4702;15.7867648;17.69200695;3.77259E-06
4703;15.47571047;17.69200694;2.84915E-06
4704;15.47571003;17.69200692;2.6338E-06
4705;15.47571181;17.6920069;2.50375E-06
4706;15.47664598;17.6920069;2.51066E-06
4707;15.7867563;17.6920069;2.50331E-06
4708;15.94464041;17.6920069;2.40594E-06
4709;17.39351299;17.69200696;2.4085E-06
4710;17.49103882;17.69200697;2.22431E-06
4711;17.4910383;17.69200698;2.30027E-06
4712;17.49103749;17.69200699;2.51307E-06
4713;17.49103755;17.69200699;2.5294E-06
4714;17.49103699;17.69200699;2.20301E-06
4715;17.49103729;17.69200699;1.88329E-06
4716;17.49103729;17.69200699;1.45472E-06
4717;17.49103817;17.692007;1.30676E-06
4718;17.49103813;17.692007;1.22551E-06
4719;17.49103768;17.692007;1.10805E-06
4720;17.49103728;17.692007;1.08495E-06
4721;17.49103864;17.692007;1.38895E-06
4722;17.49103796;17.692007;1.48065E-06
4723;17.49103684;17.692007;1.58544E-06
4724;17.49103699;17.69200699;1.58606E-06
4725;17.49103704;17.69200699;1.59801E-06
4726;17.49103719;17.69200698;1.53998E-06
4727;17.49103633;17.69200697;1.43782E-06
4728;17.49103666;17.69200695;1.40994E-06
4729;17.49103669;17.69200694;1.37556E-06
4730;17.49103665;17.6920069;1.38942E-06
4731;17.49103664;17.6920069;1.42812E-06
4732;17.49103664;17.69200696;1.46974E-06
4733;17.49103649;17.69200696;1.55729E-06
4734;17.49103677;17.69200698;1.68199E-06
4735;17.4910372;17.69200699;1.82722E-06
4736;17.49103714;17.69200699;2.01597E-06
4737;17.49103711;17.692007;2.02085E-06
4738;17.4910368;17.692007;1.96192E-06
4739;17.49103734;17.692007;2.09309E-06
4740;17.49103774;17.692007;2.0378E-06
4741;17.49103774;17.692007;1.99323E-06
4742;17.4910373;17.692007;1.96994E-06
4743;17.49103708;17.692007;1.94573E-06
4744;17.49103721;17.692007;2.04187E-06
4745;17.49103718;17.692007;2.14083E-06
4746;17.49103724;17.692007;2.21662E-06
4747;17.49103743;17.692007;2.35511E-06
4748;17.49103676;17.69200699;2.24997E-06
4749;17.49103691;17.69200699;2.23081E-06
4750;17.49103852;17.69200699;2.2042E-06
4751;17.49103451;17.69200698;2.19905E-06
4752;17.49103597;17.69200693;2.06228E-06
4753;17.49103574;17.69200691;1.89789E-06
4754;17.00836846;17.69200691;1.85468E-06
4755;17.49103625;17.6920069;1.75683E-06
4756;17.49103631;17.69200691;1.66742E-06
4757;17.49103611;17.69200696;1.78865E-06
4758;17.49103598;17.69200698;2.25242E-06
4759;17.49103793;17.69200699;2.59068E-06
4760;17.49103827;17.69200699;3.18473E-06
4761;17.49103789;17.692007;3.25319E-06
4762;17.4910377;17.692007;3.2866E-06
4763;17.49103916;17.692007;3.91E-06
4764;17.49103908;17.692007;5.05218E-06
4765;17.49103926;17.692007;6.6431E-06
4766;17.49103892;17.692007;8.07855E-06
4767;17.49103807;17.692007;2.03245E-05
4768;17.49103883;17.692007;17.27248114
4769;17.49104044;17.692007;17.31786209
4770;17.56482476;17.692007;17.39091738
4771;17.49104077;17.692007;17.31786404
4772;17.49103905;17.69200699;17.3178628
4773;17.49103869;17.69200699;17.31786198
4774;17.4910396;17.69200698;17.31786191
4775;17.49069841;17.69200698;17.31752311
4776;17.08337779;17.69200693;16.91423537
4777;16.6228095;17.69200691;16.45822585
4778;16.33715888;17.6920069;15.93243989
4779;16.37218264;17.6920069;15.932433
4780;16.37218339;17.69200691;15.93243281
4781;16.5965814;17.69200691;15.93243311
4782;17.47357183;17.69200698;17.3005638
4783;17.49103982;17.69200699;17.31786143
4784;17.49103875;17.69200699;17.31786113
4785;17.49103716;17.69200699;17.317861
4786;17.49103732;17.692007;17.31786155
4787;17.49103897;17.692007;17.31786175
4788;17.49103901;17.692007;17.31786118
4789;17.49103371;17.692007;17.31785345
4790;17.49103819;17.692007;17.31786093
4791;17.49103743;17.692007;17.31786042
4792;17.49103682;17.692007;17.3178593
4793;17.49103702;17.692007;17.31785893
4794;17.49103683;17.692007;17.31785606
4795;17.49103593;17.692007;17.3178547
4796;17.49103602;17.692007;17.31785571
4797;16.9195766;17.69200697;2.48858E-05
4798;15.9446428;17.69200696;9.79308E-06
4799;11.98019955;17.69200694;4.03774E-06
4800;5.34969E-05;17.69200692;3.64016E-06
4801;1.42352E-05;17.6920069;3.32332E-06
4802;1.37423E-05;17.6920069;2.99281E-06
4803;1.34454E-05;17.6920069;2.52636E-06
4804;1.286E-05;17.69200689;2.12575E-06
4805;1.31035E-05;17.69200689;1.90533E-06
4806;11.98021025;17.6920069;1.83782E-06
4807;14.34683857;17.69200693;1.72518E-06
4808;14.80743626;17.69200695;1.80102E-06
4809;15.4757107;17.69200696;1.766E-06
4810;15.63047321;17.69200697;1.69322E-06
4811;15.94462792;17.69200698;1.64742E-06
4812;15.94462665;17.69200698;1.53545E-06
4813;15.94463128;17.69200699;1.59297E-06
4814;15.94462931;17.69200699;1.55554E-06
4815;15.94462928;17.69200698;1.51231E-06
4816;15.94462915;17.69200698;1.52475E-06
4817;15.94462904;17.69200698;1.54671E-06
4818;15.94462939;17.69200698;1.78904E-06
4819;15.94462988;17.69200697;2.60517E-06
4820;15.9446281;17.69200699;2.52283E-06
4821;15.94462913;17.69200699;2.63991E-06
4822;15.78676663;17.69200699;2.5262E-06
4823;15.15045066;17.69200698;2.23389E-06
4824;14.39580897;17.69200697;2.10645E-06
4825;14.39868537;17.69200697;2.03425E-06
4826;14.40156307;17.69200697;2.03536E-06
4827;14.40444356;17.69200697;2.03414E-06
4828;14.40732758;17.69200697;2.11208E-06
4829;14.41021093;17.69200697;2.13659E-06
4830;15.17167023;17.69200697;2.34631E-06
4831;15.94463472;17.69200698;2.65548E-06
4832;17.49103536;17.692007;3.06952E-06
4833;17.49103545;17.692007;3.10677E-06
4834;17.49103503;17.69200699;3.10395E-06
4835;17.49103571;17.69200699;3.21708E-06
4836;17.4910349;17.69200699;3.22678E-06
4837;17.49103609;17.692007;3.53545E-06
4838;17.49103651;17.692007;3.64433E-06
4839;17.49103462;17.69200699;3.44173E-06
4840;17.49103571;17.692007;3.52076E-06
4841;17.49103912;17.69200701;3.6993E-06
4842;17.49103205;17.692007;3.39593E-06
4843;17.34657506;17.692007;3.43284E-06
4844;15.94463669;17.69200699;3.20442E-06
4845;15.63046757;17.69200699;3.21797E-06
4846;15.22029481;17.69200698;3.0589E-06
4847;15.22333387;17.69200698;3.12072E-06
4848;14.18006159;17.69200697;3.0296E-06
4849;12.22099024;17.69200696;2.82864E-06
4850;12.09999774;17.69200695;2.78704E-06
4851;0.000358351;17.69200695;2.89784E-06
4852;12.09999762;17.69200695;2.98937E-06
4853;14.19424658;17.69200695;3.13345E-06
4854;14.94430014;17.69200697;3.23772E-06
4855;15.7339798;17.69200698;3.54927E-06
4856;15.77810274;17.69200699;4.23446E-06
4857;15.7781028;17.69200697;4.44807E-06
4858;15.77810225;17.69200697;2.25887E-06
4859;15.77809709;17.69200698;2.29573E-06
4860;15.77810231;17.69200698;2.73725E-06
4861;15.63047213;17.69200698;2.88944E-06
4862;15.63047174;17.69200698;2.53994E-06
4863;15.63047128;17.69200698;2.36842E-06
4864;15.63046508;17.69200698;2.77595E-06
4865;15.63047874;17.69200699;3.90084E-06
4866;15.63048889;17.69200698;4.28711E-06
4867;15.77491276;17.69200697;4.65335E-06
4868;15.77493053;17.69200697;5.19514E-06
4869;14.98921015;17.69200696;5.1744E-06
4870;14.24259562;17.69200695;5.13035E-06
4871;14.24544495;17.69200694;5.37432E-06
4872;11.98017312;17.69200691;5.60113E-06
4873;1.26661E-05;17.6920069;6.07354E-06
4874;9.52492E-06;17.69200689;7.16771E-06
4875;1.00265E-05;17.69200689;8.52419E-06
4876;1.18917E-05;17.6920069;1.01651E-05
4877;11.98019919;17.6920069;1.27803E-05
4878;15.01620547;17.69200694;10.52413975
4879;15.94463756;17.69200696;15.78677081
4880;17.34340586;17.69200699;17.34340575
4881;17.34340459;17.69200698;17.34340478
4882;17.34340494;17.69200698;17.34340625
4883;17.34340448;17.69200698;17.34340677
4884;17.34340517;17.69200699;17.49100783
4885;17.49103368;17.69200699;17.49103462
4886;17.49103377;17.69200699;17.49103484
4887;17.49103599;17.692007;17.49103691
4888;17.49101892;17.692007;17.49103509
4889;17.49101864;17.692007;17.5168381
4890;17.49108329;17.69200701;17.51683923
4891;17.4910306;17.692007;17.4910356
4892;17.49103352;17.69200699;17.49103465
4893;17.49103423;17.69200699;17.49103418
4894;17.34340585;17.69200698;17.34340575
4895;17.24955069;17.69200694;17.24951662
4896;15.86831534;17.69200692;15.71120341
4897;15.87148747;17.6920069;15.71433312
4898;15.87466275;17.6920069;3.10236E-05
4899;15.87783944;17.6920069;1.48075E-05
4900;15.88101673;17.6920069;1.39262E-05
4901;15.94463616;17.69200691;1.37719E-05
4902;17.34340639;17.69200696;1.38866E-05
4903;17.49104143;17.69200699;1.47614E-05
4904;17.49104142;17.692007;1.51582E-05
4905;17.49103859;17.692007;1.43416E-05
4906;17.49103491;17.692007;1.27889E-05
4907;17.49103934;17.692007;1.24332E-05
4908;17.49103775;17.692007;8.86822E-06
4909;17.49103711;17.692007;6.49379E-06
4910;17.4910386;17.692007;5.38084E-06
4911;17.49103529;17.692007;2.84367E-06
4912;17.49103537;17.692007;2.74244E-06
4913;17.49103771;17.692007;5.5501E-06
4914;17.49104112;17.692007;6.07199E-06
4915;17.49102715;17.692007;5.43822E-06
4916;17.34340637;17.69200699;6.33884E-06
4917;15.94463461;17.69200697;5.85707E-06
4918;15.93829803;17.69200696;6.92725E-06
4919;15.94148586;17.69200695;8.56581E-06
4920;15.94463614;17.69200692;1.12511E-05
4921;15.78677709;17.69200691;1.20899E-05
4922;15.78677612;17.6920069;1.25638E-05
4923;15.94462592;17.6920069;1.31439E-05
4924;15.9446331;17.69200691;1.37991E-05
4925;15.94463842;17.69200691;1.54153E-05
